return_id,order_id,customer_id,prediction_time,product_category,payment_method,return_reason,order_value,return_value,product_price,discount_pct,customer_account_age_days,orders_7d,orders_30d,orders_90d,returns_7d,returns_30d,returns_90d,return_rate_30d,return_rate_90d,refund_amount_30d,refund_amount_90d,hours_to_return,return_value_ratio,same_product_returns_90d,same_category_returns_90d,velocity_24h,velocity_7d,device_linked_accounts,address_linked_accounts,device_return_rate_90d,address_return_rate_90d,high_value_flag,abusive_return,merchant_loss
R002221,O020904,C01146,2025-05-05 00:29:59.378822145,home,upi,wrong_item,4018.68,4018.68,5324.75,24.53,124,0,2,2,0,0,0,0.0,0.0,0.0,0.0,264.49982745055553,1.0,0,0,0,0,1,1,0.0,0.0,0,0,86.55
R002457,O023298,C04471,2025-05-05 02:10:23.531067670,home,card,size_fit,2248.64,2248.64,2457.0,8.48,124,1,1,2,0,0,0,0.0,0.0,0.0,0.0,26.17320307416667,1.0,0,0,0,1,1,1,0.0,0.0,0,0,84.85
R002444,O023076,C03556,2025-05-05 03:28:33.225420928,fashion,upi,size_fit,831.58,831.58,990.96,16.08,59,1,3,5,0,0,1,0.0,0.2,0.0,40636.94,27.47589595,1.0,0,0,0,1,1,1,0.2,0.2,0,0,87.54
R002426,O022810,C07094,2025-05-05 04:57:24.921296445,fashion,card,size_fit,1552.63,1552.63,2141.55,27.5,124,1,1,2,0,0,0,0.0,0.0,0.0,0.0,52.95692258222222,1.0,0,0,0,1,1,1,0.0,0.0,0,0,124.84
R002406,O022602,C04822,2025-05-05 07:57:03.287185182,electronics,wallet,size_fit,11571.04,11571.04,12450.39,7.06,1,1,1,2,0,0,0,0.0,0.0,0.0,0.0,103.95091310694445,1.0,0,0,0,1,1,1,0.0,0.0,1,0,383.55
R002401,O022556,C09615,2025-05-05 10:37:52.218289966,fashion,cod,wrong_item,852.69,852.69,1016.31,16.1,124,0,2,3,0,0,0,0.0,0.0,0.0,0.0,82.63117174694445,1.0,0,0,0,0,1,1,0.0,0.0,0,0,28.74
R002372,O022294,C07684,2025-05-05 10:50:29.314923860,fashion,upi,size_fit,1854.67,1854.67,2227.74,16.75,124,0,2,2,0,0,0,0.0,0.0,0.0,0.0,154.8414763675,1.0,0,0,0,0,1,1,0.0,0.0,0,0,67.98
R002428,O022863,C07921,2025-05-05 11:27:18.948218814,fashion,upi,changed_mind,1595.14,1595.14,1663.41,4.1,124,1,1,1,0,0,0,0.0,0.0,0.0,0.0,35.45526339388889,1.0,0,0,0,1,1,1,0.0,0.0,0,0,79.17
R002347,O022113,C07604,2025-05-05 12:36:09.772563099,fashion,card,damaged,882.37,882.37,1020.59,13.54,124,0,1,2,0,0,0,0.0,0.0,0.0,0.0,132.60271460083334,1.0,0,0,0,0,1,1,0.0,0.0,0,0,37.04
R002423,O022800,C07065,2025-05-05 16:02:42.404363203,sports,upi,size_fit,1559.37,1559.37,1754.26,11.11,124,1,1,2,0,0,0,0.0,0.0,0.0,0.0,40.045112323055555,1.0,0,0,0,1,1,1,0.0,0.0,0,0,104.53
R002389,O022461,C03894,2025-05-05 16:10:52.150929726,fashion,card,damaged,2647.5,2647.5,2839.37,6.76,124,0,3,3,1,1,1,0.3333333333333333,0.3333333333333333,3152.99,3152.99,64.18115303583333,1.0,0,1,0,1,1,1,0.3333333333333333,0.3333333333333333,0,0,23.87
R002434,O022917,C00454,2025-05-05 16:37:32.273096473,electronics,cod,size_fit,18526.27,18526.27,20970.16,11.65,124,3,3,3,0,0,0,0.0,0.0,0.0,0.0,64.62563141555555,1.0,0,0,0,3,1,1,0.0,0.0,1,0,600.0
R002451,O023223,C08729,2025-05-05 18:00:38.832908799,electronics,card,size_fit,8287.5,8287.5,8550.06,3.07,124,1,1,4,0,0,0,0.0,0.0,0.0,0.0,18.010786918888886,1.0,0,0,0,1,1,1,0.0,0.0,1,0,131.26
R002425,O022807,C02561,2025-05-05 19:48:16.618157366,grocery,card,damaged,1981.27,1981.27,2318.53,14.55,124,1,1,1,0,0,0,0.0,0.0,0.0,0.0,43.80461615472222,1.0,0,0,0,1,1,1,0.0,0.0,0,0,106.44
R002403,O022565,C01244,2025-05-05 21:11:47.441541325,electronics,upi,size_fit,11148.59,11148.59,16250.83,31.4,1,0,2,3,0,0,0,0.0,0.0,0.0,0.0,141.19651153916666,1.0,0,0,0,0,1,1,0.0,0.0,1,0,524.98
R002331,O021966,C05656,2025-05-05 23:10:26.875309551,electronics,upi,wrong_item,18631.67,18631.67,21846.91,14.72,124,0,1,4,0,0,0,0.0,0.0,0.0,0.0,143.17413203027778,1.0,0,0,0,0,1,1,0.0,0.0,1,0,600.0
R002161,O020338,C02726,2025-05-06 00:00:00.000000000,sports,cod,wrong_item,2858.51,2858.51,3318.19,13.85,125,0,1,2,0,0,0,0.0,0.0,0.0,0.0,360.0,1.0,0,0,0,0,1,1,0.0,0.0,0,0,107.24
R002432,O022900,C06606,2025-05-06 03:02:57.134914656,fashion,card,size_fit,2844.62,2844.62,3015.04,5.65,125,1,1,1,0,0,0,0.0,0.0,0.0,0.0,27.049204142777775,1.0,0,0,0,1,1,1,0.0,0.0,0,0,155.38
R002464,O023341,C08330,2025-05-06 03:53:36.064028983,fashion,card,not_as_described,2477.43,2477.43,2611.89,5.15,125,1,3,4,0,0,0,0.0,0.0,0.0,0.0,3.893351118888889,1.0,0,0,0,1,1,1,0.0,0.0,0,0,159.04
R002488,O023646,C07915,2025-05-06 04:35:00.457865030,home,card,damaged,501.27,501.27,647.15,22.54,125,1,1,1,0,0,0,0.0,0.0,0.0,0.0,4.583460518055555,1.0,0,0,0,1,1,1,0.0,0.0,0,0,47.89
R002436,O022981,C03461,2025-05-06 05:33:31.710944887,fashion,card,not_as_described,808.03,808.03,1237.58,34.71,125,1,1,1,0,0,0,0.0,0.0,0.0,0.0,29.558808595555558,1.0,0,0,0,1,1,1,0.0,0.0,0,0,50.94
R002344,O022103,C08535,2025-05-06 06:13:23.362423244,grocery,cod,wrong_item,573.42,573.42,628.72,8.8,125,0,1,1,0,0,0,0.0,0.0,0.0,0.0,126.2231562286111,1.0,0,0,0,0,1,1,0.0,0.0,0,0,27.89
R002477,O023532,C01607,2025-05-06 06:26:13.866499442,grocery,wallet,size_fit,202.33,202.33,221.34,8.59,125,1,1,2,0,0,0,0.0,0.0,0.0,0.0,6.437185138611111,1.0,0,0,0,1,1,1,0.0,0.0,0,0,18.73
R002438,O023002,C07575,2025-05-06 07:36:44.477512844,fashion,card,wrong_item,1493.68,1493.68,1680.34,11.11,125,1,1,2,0,0,0,0.0,0.0,0.0,0.0,31.612354864444445,1.0,0,0,0,1,1,1,0.0,0.0,0,0,49.53
R002480,O023567,C03539,2025-05-06 09:21:51.453778734,grocery,card,wrong_item,628.6,628.6,752.93,16.51,125,1,1,2,0,0,0,0.0,0.0,0.0,0.0,9.364292716111112,1.0,0,0,0,1,1,1,0.0,0.0,0,0,49.14
R002342,O022078,C00616,2025-05-06 16:35:39.640184494,fashion,cod,size_fit,3148.57,3148.57,3497.87,9.99,125,0,3,4,0,0,0,0.0,0.0,0.0,0.0,184.59434449555556,1.0,0,0,0,0,1,1,0.0,0.0,0,1,998.25
R002421,O022759,C03092,2025-05-06 17:08:44.131594174,electronics,upi,wrong_item,15058.76,15058.76,16484.13,8.65,1,1,1,3,0,0,0,0.0,0.0,0.0,0.0,41.14559210944444,1.0,0,0,0,1,1,1,0.0,0.0,1,0,485.65
R002469,O023399,C07647,2025-05-06 17:53:43.535846907,fashion,card,not_as_described,766.32,766.32,845.14,9.33,1,1,2,3,0,0,0,0.0,0.0,0.0,0.0,65.8954266238889,1.0,0,0,0,1,1,1,0.0,0.0,0,0,64.81
R002459,O023309,C08868,2025-05-06 19:47:51.315598834,fashion,cod,not_as_described,1235.78,1235.78,1302.32,5.11,125,1,1,4,0,0,0,0.0,0.0,0.0,0.0,43.797587666111106,1.0,0,0,0,1,1,1,0.0,0.0,0,0,72.19
R002481,O023571,C03499,2025-05-07 01:04:49.018800554,electronics,card,not_as_described,8556.22,8556.22,9665.62,11.48,126,1,1,2,0,0,0,0.0,0.0,0.0,0.0,49.080282999999994,1.0,0,0,0,1,1,1,0.0,0.0,1,0,273.16
R002437,O022990,C08811,2025-05-07 03:02:04.777807045,electronics,upi,size_fit,2974.2,2974.2,3868.02,23.11,1,1,2,4,0,1,1,0.5,0.25,11070.81,11070.81,51.034660501944444,1.0,0,1,0,1,5,5,0.3333333333333333,0.3333333333333333,0,0,103.59
R002439,O023008,C03429,2025-05-07 03:16:11.818067026,beauty,cod,not_as_described,1398.42,1398.42,1500.25,6.79,126,1,3,4,0,0,0,0.0,0.0,0.0,0.0,27.269949463055557,1.0,0,0,0,1,1,1,0.0,0.0,0,0,114.1
R002502,O023771,C04668,2025-05-07 03:27:12.719023959,fashion,cod,size_fit,1914.36,1914.36,2069.62,7.5,1,1,1,3,0,0,0,0.0,0.0,0.0,0.0,27.453533061944444,1.0,0,0,0,1,1,1,0.0,0.0,0,0,50.71
R002415,O022701,C06709,2025-05-07 04:33:32.479728940,beauty,upi,not_as_described,1130.01,1130.01,1465.29,22.88,126,0,2,4,0,0,0,0.0,0.0,0.0,0.0,148.55902214666668,1.0,0,0,0,0,1,1,0.0,0.0,0,0,33.92
R002497,O023722,C05523,2025-05-07 04:47:31.157759601,beauty,upi,size_fit,708.62,708.62,711.17,0.36,126,1,2,3,0,0,0,0.0,0.0,0.0,0.0,4.7919882663888895,1.0,0,0,0,1,1,1,0.0,0.0,0,0,88.73
R002429,O022870,C03824,2025-05-07 06:40:41.975935046,electronics,card,damaged,12194.33,12194.33,12472.79,2.23,126,0,2,3,0,0,0,0.0,0.0,0.0,0.0,54.67832664861111,1.0,0,0,0,0,1,1,0.0,0.0,1,0,201.93
R002452,O023249,C09312,2025-05-07 08:21:06.314925423,fashion,cod,not_as_described,1182.02,1182.02,1409.82,16.16,126,1,1,1,0,0,0,0.0,0.0,0.0,0.0,104.35175414583334,1.0,0,0,0,1,1,1,0.0,0.0,0,0,98.36
R002474,O023496,C00446,2025-05-07 08:58:10.051075102,electronics,card,size_fit,10060.49,10060.49,10993.46,8.49,81,1,2,4,0,1,1,0.5,0.25,1103.77,1103.77,56.96945863194444,1.0,0,0,0,1,1,1,0.25,0.25,1,0,394.32
R002443,O023074,C02917,2025-05-07 09:19:30.053111455,fashion,upi,size_fit,3619.83,3619.83,3974.49,8.92,126,2,2,2,0,0,0,0.0,0.0,0.0,0.0,33.325014753055555,1.0,0,0,0,2,1,1,0.0,0.0,0,0,268.31
R002460,O023312,C02022,2025-05-07 09:20:38.823848408,sports,card,size_fit,2392.42,2392.42,3286.8,27.21,126,1,1,1,0,0,0,0.0,0.0,0.0,0.0,9.344117735555555,1.0,0,0,0,1,1,1,0.0,0.0,0,0,84.95
R002468,O023394,C00973,2025-05-07 17:28:09.206080107,sports,card,size_fit,3512.76,3512.76,3653.37,3.85,126,1,1,1,0,0,0,0.0,0.0,0.0,0.0,17.46922391111111,1.0,0,0,0,1,1,1,0.0,0.0,0,0,227.55
R002487,O023623,C01663,2025-05-07 18:59:56.874037437,fashion,card,wrong_item,1956.27,1956.27,2475.02,20.96,1,1,2,2,0,0,0,0.0,0.0,0.0,0.0,18.999131676944444,1.0,0,0,0,1,1,1,0.0,0.0,0,0,165.69
R002525,O024029,C08967,2025-05-07 19:52:13.783492675,beauty,cod,wrong_item,1524.56,1524.56,1989.64,23.37,126,1,1,6,0,0,0,0.0,0.0,0.0,0.0,19.870495414444445,1.0,0,0,0,1,1,1,0.0,0.0,0,0,83.78
R002453,O023268,C01039,2025-05-07 22:21:32.430681104,sports,wallet,size_fit,1759.18,1759.18,2015.68,12.73,126,1,1,5,0,0,0,0.0,0.0,0.0,0.0,22.359008522499998,1.0,0,0,0,1,1,1,0.0,0.0,0,0,139.3
R002440,O023042,C09549,2025-05-07 23:18:58.440144481,electronics,card,wrong_item,5335.28,5335.28,5712.86,6.61,126,1,2,3,0,0,0,0.0,0.0,0.0,0.0,47.31623337333333,1.0,0,0,0,1,1,1,0.0,0.0,0,0,306.66
R002388,O022450,C02085,2025-05-08 01:36:14.102633980,home,card,not_as_described,9065.69,9065.69,10344.54,12.36,127,0,1,1,0,0,0,0.0,0.0,0.0,0.0,121.60391739805556,1.0,0,0,0,0,1,1,0.0,0.0,1,0,56.32
R002521,O023975,C02654,2025-05-08 04:41:33.155206094,home,card,damaged,1916.61,1916.61,2039.84,6.04,127,1,1,2,0,0,0,0.0,0.0,0.0,0.0,28.692543112777777,1.0,0,0,0,1,1,1,0.0,0.0,0,0,78.29
R002458,O023302,C09093,2025-05-08 06:34:17.038176758,electronics,upi,not_as_described,3934.25,3934.25,4363.54,9.84,32,1,2,3,0,0,0,0.0,0.0,0.0,0.0,30.571399493333335,1.0,0,0,0,1,1,1,0.0,0.0,0,0,139.34
R002367,O022264,C09905,2025-05-08 06:40:59.755275159,fashion,cod,changed_mind,897.14,897.14,1005.47,10.77,127,0,2,2,0,0,0,0.0,0.0,0.0,0.0,198.68326535416668,1.0,0,0,0,0,1,1,0.0,0.0,0,0,72.39
R002400,O022543,C07566,2025-05-08 07:39:56.294961472,grocery,upi,changed_mind,1871.39,1871.39,1953.43,4.2,127,0,2,3,0,0,0,0.0,0.0,0.0,0.0,199.66563748916667,1.0,0,0,0,0,1,1,0.0,0.0,0,0,92.81
R002476,O023512,C07255,2025-05-08 08:34:45.669358163,fashion,card,size_fit,569.12,569.12,697.88,18.45,1,2,3,5,0,0,0,0.0,0.0,0.0,0.0,32.57935259944444,1.0,0,0,0,2,1,1,0.0,0.0,0,0,20.45
R002541,O024179,C03332,2025-05-08 08:54:53.495727159,beauty,wallet,not_as_described,1574.07,1574.07,1653.62,4.81,127,1,1,4,0,0,0,0.0,0.0,0.0,0.0,8.914859924166667,1.0,0,0,0,1,1,1,0.0,0.0,0,0,94.0
R002466,O023369,C01443,2025-05-08 12:54:53.609532879,electronics,upi,changed_mind,9609.89,9609.89,10772.96,10.8,127,1,1,1,0,0,0,0.0,0.0,0.0,0.0,108.91489153666666,1.0,0,0,0,1,1,1,0.0,0.0,1,0,458.19
R002448,O023129,C07746,2025-05-08 14:20:10.976526488,electronics,wallet,not_as_described,4445.91,4445.91,4670.18,4.8,127,0,1,6,0,0,0,0.0,0.0,0.0,0.0,110.33638236833333,1.0,0,0,0,0,1,1,0.0,0.0,0,0,173.16
R002528,O024063,C01888,2025-05-08 14:43:02.085727101,grocery,card,size_fit,1030.92,1030.92,1124.07,8.29,127,1,1,3,0,0,0,0.0,0.0,0.0,0.0,14.717246035277777,1.0,0,0,0,1,1,1,0.0,0.0,0,0,85.35
R002492,O023665,C07479,2025-05-08 16:09:51.400937610,electronics,card,damaged,7551.5,7551.5,10387.78,27.3,1,1,1,4,0,0,1,0.0,0.25,0.0,6565.24,40.164278038055556,1.0,0,0,0,1,1,1,0.25,0.25,1,0,41.64
R002489,O023654,C05472,2025-05-08 16:46:44.105238984,electronics,upi,not_as_described,10289.28,10289.28,10923.24,5.8,1,1,1,2,0,0,0,0.0,0.0,0.0,0.0,88.77891812166666,1.0,0,0,0,1,1,1,0.0,0.0,1,0,600.0
R002506,O023811,C01749,2025-05-08 17:36:04.563413154,grocery,wallet,size_fit,940.16,940.16,1104.83,14.9,127,1,1,3,0,0,0,0.0,0.0,0.0,0.0,41.60126761472222,1.0,0,0,0,1,1,1,0.0,0.0,0,0,84.37
R002371,O022284,C08048,2025-05-08 17:38:05.105216396,home,cod,changed_mind,8762.19,8762.19,8993.96,2.58,24,0,2,3,0,0,0,0.0,0.0,0.0,0.0,257.6347514488889,1.0,0,0,0,0,1,1,0.0,0.0,1,0,469.28
R002463,O023336,C08606,2025-05-08 18:25:27.922801555,fashion,upi,size_fit,2176.18,2176.18,2682.41,18.87,127,1,2,4,0,1,2,0.5,0.5,7420.01,8344.43,18.424423000277777,1.0,0,1,0,1,1,1,0.5,0.5,0,1,1805.03
R002495,O023709,C09977,2025-05-08 18:56:04.635536305,grocery,card,wrong_item,475.46,475.46,642.01,25.94,20,1,1,2,0,0,0,0.0,0.0,0.0,0.0,18.934620982222224,1.0,0,0,0,1,1,1,0.0,0.0,0,0,89.56
R002511,O023906,C06773,2025-05-08 22:27:21.815045316,electronics,card,changed_mind,12310.09,12310.09,6335.19,13.83,127,1,2,4,0,1,1,0.5,0.25,2405.09,2405.09,22.45605973472222,1.0,0,0,0,1,1,1,0.25,0.25,1,0,600.0
R002516,O023937,C02133,2025-05-09 00:37:02.129625692,electronics,cod,size_fit,6961.39,6961.39,7861.44,11.45,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,24.617258229166666,1.0,0,0,0,1,1,1,0.0,0.0,0,0,63.84
R002524,O024014,C09676,2025-05-09 02:13:28.144984137,fashion,upi,wrong_item,1572.89,1572.89,1783.9,11.83,128,1,2,2,0,0,0,0.0,0.0,0.0,0.0,26.224484717777777,1.0,0,0,0,1,1,1,0.0,0.0,0,0,80.58
R002537,O024147,C02569,2025-05-09 03:23:08.121430114,grocery,card,size_fit,1260.53,1260.53,1388.65,9.23,128,1,2,6,0,0,1,0.0,0.16666666666666666,0.0,5587.86,3.3855892861111108,1.0,0,0,0,1,5,5,0.14285714285714285,0.14285714285714285,0,0,88.06
R002560,O024413,C07601,2025-05-09 06:33:45.138086622,electronics,upi,damaged,5972.37,5972.37,6910.86,13.58,128,1,4,5,0,2,2,0.5,0.4,21631.93,21631.93,6.562538357222222,1.0,0,1,0,1,1,1,0.4,0.4,0,1,4033.6
R002465,O023347,C03398,2025-05-09 08:32:00.983475794,sports,cod,not_as_described,2803.72,2803.72,4020.72,30.27,128,1,1,2,0,0,0,0.0,0.0,0.0,0.0,32.53360652083333,1.0,0,0,0,1,1,1,0.0,0.0,0,0,83.31
R002501,O023769,C09523,2025-05-09 08:41:46.461660090,home,cod,damaged,5926.97,5926.97,6557.54,9.62,128,1,1,2,0,0,0,0.0,0.0,0.0,0.0,56.69623935,1.0,0,0,0,1,1,1,0.0,0.0,0,0,152.79
R002482,O023578,C01111,2025-05-09 08:45:33.312223983,beauty,upi,not_as_described,423.32,423.32,437.99,3.35,128,1,2,3,1,1,1,0.5,0.3333333333333333,357.54,357.54,8.759253395277778,1.0,0,0,0,2,1,1,0.3333333333333333,0.3333333333333333,0,0,102.79
R002486,O023618,C02959,2025-05-09 09:21:25.685404822,fashion,upi,not_as_described,4321.3,4321.3,5006.37,13.68,1,1,1,2,0,0,0,0.0,0.0,0.0,0.0,33.357134834444444,1.0,0,0,0,1,1,1,0.0,0.0,0,0,100.06
R002520,O023973,C03004,2025-05-09 09:53:14.200380686,fashion,wallet,not_as_described,971.51,971.51,1161.67,16.37,107,1,2,4,0,1,1,0.5,0.25,857.0,857.0,9.887277883333335,1.0,0,1,0,1,1,1,0.25,0.25,0,0,44.7
R002540,O024167,C07949,2025-05-09 11:06:59.208745752,sports,cod,wrong_item,1667.43,1667.43,1940.36,14.07,128,1,1,2,0,0,0,0.0,0.0,0.0,0.0,35.11644687361111,1.0,0,0,0,1,1,1,0.0,0.0,0,0,47.46
R002509,O023869,C08671,2025-05-09 11:10:22.744146172,fashion,card,not_as_described,1703.96,1703.96,2026.21,15.9,128,1,1,1,0,0,0,0.0,0.0,0.0,0.0,59.172984485,1.0,0,0,0,1,1,1,0.0,0.0,0,0,56.14
R002512,O023913,C07231,2025-05-09 11:24:39.993003075,fashion,upi,not_as_described,2311.33,2311.33,3055.28,24.35,128,1,1,1,0,0,0,0.0,0.0,0.0,0.0,35.4111091675,1.0,0,0,0,1,1,1,0.0,0.0,0,0,136.93
R002467,O023376,C00263,2025-05-09 11:43:09.470811741,sports,wallet,size_fit,2067.47,2067.47,2420.26,14.58,128,1,1,3,0,0,0,0.0,0.0,0.0,0.0,35.719297447500004,1.0,0,0,0,1,1,1,0.0,0.0,0,0,135.92
R002450,O023220,C06113,2025-05-09 12:15:37.526196531,grocery,card,changed_mind,563.7,563.7,676.72,16.7,128,0,1,4,0,0,0,0.0,0.0,0.0,0.0,84.26042394333334,1.0,0,0,0,0,1,1,0.0,0.0,0,0,81.13
R002558,O024393,C07122,2025-05-09 13:48:45.743028066,home,upi,not_as_described,2656.25,2656.25,3045.86,12.79,128,1,1,4,0,0,0,0.0,0.0,0.0,0.0,13.812706396666666,1.0,0,0,0,1,1,1,0.0,0.0,0,0,205.84
R002462,O023327,C04829,2025-05-09 14:02:53.344038987,grocery,cod,changed_mind,825.19,825.19,878.46,6.06,128,1,2,3,0,0,0,0.0,0.0,0.0,0.0,62.04815112166667,1.0,0,0,0,1,1,1,0.0,0.0,0,0,60.99
R002555,O024373,C05040,2025-05-09 14:35:00.938429185,fashion,cod,size_fit,1099.82,1099.82,1418.34,22.46,128,1,1,3,0,0,0,0.0,0.0,0.0,0.0,14.583594008055556,1.0,0,0,0,1,1,1,0.0,0.0,0,0,81.69
R002508,O023835,C07591,2025-05-09 15:52:19.694295505,electronics,card,size_fit,4453.08,4453.08,4806.21,7.35,128,1,1,1,0,0,0,0.0,0.0,0.0,0.0,15.872137304166667,1.0,0,0,0,1,1,1,0.0,0.0,0,0,252.28
R002517,O023947,C04795,2025-05-09 16:45:51.837916442,sports,card,not_as_described,7920.89,7920.89,8553.26,7.39,128,1,1,2,0,0,0,0.0,0.0,0.0,0.0,16.76439942111111,1.0,0,0,0,1,1,1,0.0,0.0,1,0,398.9
R002514,O023917,C04568,2025-05-09 17:04:03.354443450,fashion,upi,size_fit,1463.87,1463.87,1631.04,10.25,128,2,4,7,0,0,0,0.0,0.0,0.0,0.0,65.06759845638888,1.0,0,0,0,2,1,1,0.0,0.0,0,0,63.25
R002513,O023916,C00175,2025-05-09 18:39:54.625727203,beauty,cod,not_as_described,455.29,455.29,510.21,10.77,71,1,2,2,0,0,0,0.0,0.0,0.0,0.0,18.665173813055556,1.0,0,0,0,1,1,1,0.0,0.0,0,0,46.65
R002535,O024131,C04852,2025-05-09 22:18:30.476289366,fashion,upi,size_fit,4391.02,4391.02,5088.34,13.7,128,1,1,2,0,1,1,1.0,0.5,5142.39,5142.39,22.308465635833333,1.0,0,0,0,1,1,1,0.5,0.5,0,0,97.77
R002491,O023657,C05535,2025-05-10 00:41:27.500931859,electronics,upi,damaged,4633.62,4633.62,6676.33,30.6,129,1,1,3,0,0,0,0.0,0.0,0.0,0.0,48.69097248083333,1.0,0,0,0,1,1,1,0.0,0.0,0,0,129.92
R002363,O022245,C09182,2025-05-10 02:41:45.590338561,beauty,card,changed_mind,2243.68,2243.68,2789.53,19.57,129,0,3,3,0,0,0,0.0,0.0,0.0,0.0,242.69599731611112,1.0,0,0,0,0,1,1,0.0,0.0,0,0,96.54
R002585,O024611,C02671,2025-05-10 05:35:06.740760685,fashion,card,not_as_described,1278.01,1278.01,1475.84,13.4,129,1,1,2,0,0,0,0.0,0.0,0.0,0.0,5.585205766666667,1.0,0,0,0,1,1,1,0.0,0.0,0,0,69.7
R002496,O023713,C02901,2025-05-10 06:19:00.513536142,electronics,upi,changed_mind,4961.11,4961.11,6819.28,27.25,12,1,3,3,0,0,0,0.0,0.0,0.0,0.0,54.31680931555556,1.0,0,0,0,1,1,1,0.0,0.0,0,0,248.41
R002376,O022310,C01832,2025-05-10 13:04:23.313106999,fashion,card,size_fit,1446.46,1446.46,1557.0,7.1,129,0,1,1,0,0,0,0.0,0.0,0.0,0.0,277.07314252944445,1.0,0,0,0,0,1,1,0.0,0.0,0,0,111.98
R002557,O024380,C07680,2025-05-10 13:15:58.678829323,electronics,card,size_fit,11255.77,11255.77,12572.61,10.47,129,1,1,2,0,0,0,0.0,0.0,0.0,0.0,13.266299674722221,1.0,0,0,0,1,4,4,0.0,0.0,1,0,203.22
R002543,O024201,C03011,2025-05-10 14:54:46.493634052,grocery,upi,size_fit,1456.73,1456.73,1493.67,2.47,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,62.912914898333334,1.0,0,0,0,1,1,1,0.0,0.0,0,0,197.5
R002505,O023799,C04225,2025-05-10 16:58:09.702506643,electronics,wallet,wrong_item,9441.42,9441.42,11085.03,14.83,1,1,1,4,0,0,0,0.0,0.0,0.0,0.0,16.969361807222224,1.0,0,0,0,1,1,1,0.0,0.0,1,0,386.09
R002494,O023696,C01949,2025-05-10 20:06:54.101258179,fashion,card,not_as_described,595.56,595.56,790.91,24.7,129,1,2,5,0,0,1,0.0,0.2,0.0,3702.33,92.11502812722223,1.0,0,0,0,1,1,1,0.2,0.2,0,0,34.84
R002472,O023448,C03272,2025-05-10 21:07:12.103916696,grocery,cod,damaged,701.59,701.59,779.66,10.01,129,0,1,2,0,0,0,0.0,0.0,0.0,0.0,117.12002886555555,1.0,0,0,0,0,1,1,0.0,0.0,0,0,60.91
R002565,O024456,C07859,2025-05-11 01:44:21.107136195,home,cod,damaged,5166.61,5166.61,6047.71,14.57,130,1,2,2,0,0,0,0.0,0.0,0.0,0.0,25.73919642666667,1.0,0,0,0,1,1,1,0.0,0.0,0,0,384.35
R002515,O023931,C05053,2025-05-11 01:51:20.322261525,grocery,wallet,wrong_item,920.99,920.99,1111.66,17.15,130,2,2,3,0,0,1,0.0,0.3333333333333333,0.0,4102.37,49.855645072499996,1.0,0,0,1,2,1,1,0.3333333333333333,0.3333333333333333,0,0,90.98
R002531,O024091,C00961,2025-05-11 02:18:51.415232076,fashion,cod,not_as_described,964.62,964.62,1281.09,24.7,130,1,2,2,0,0,0,0.0,0.0,0.0,0.0,26.31428200888889,1.0,0,0,0,1,1,1,0.0,0.0,0,0,61.95
R002447,O023098,C06991,2025-05-11 03:15:15.517614801,home,upi,not_as_described,1341.58,1341.58,1444.21,7.11,1,0,2,4,0,0,0,0.0,0.0,0.0,0.0,123.25431044833334,1.0,0,0,0,0,1,1,0.0,0.0,0,0,108.13
R002610,O024818,C06216,2025-05-11 09:32:35.583612702,fashion,card,size_fit,1227.94,1227.94,1518.74,19.15,130,1,2,2,0,0,0,0.0,0.0,0.0,0.0,9.54321767,1.0,0,0,0,1,1,1,0.0,0.0,0,0,136.75
R002493,O023693,C09575,2025-05-11 10:06:28.274964793,electronics,upi,damaged,6192.16,6192.16,7318.73,15.39,36,0,1,3,0,0,0,0.0,0.0,0.0,0.0,82.10785415666666,1.0,0,0,0,0,1,1,0.0,0.0,0,0,391.2
R002567,O024461,C06655,2025-05-11 12:34:40.506217374,fashion,upi,size_fit,923.33,923.33,1092.11,15.45,1,1,1,2,0,0,0,0.0,0.0,0.0,0.0,12.577918393611112,1.0,0,0,0,1,1,1,0.0,0.0,0,0,93.3
R002538,O024150,C01065,2025-05-11 13:14:19.644946526,home,upi,changed_mind,1149.62,1149.62,1224.19,6.09,130,1,1,1,0,0,0,0.0,0.0,0.0,0.0,13.238790262777778,1.0,0,0,0,1,1,1,0.0,0.0,0,0,66.15
R002503,O023778,C00935,2025-05-11 13:22:27.576263395,home,upi,changed_mind,4536.07,4536.07,5113.14,11.29,130,1,1,2,0,0,0,0.0,0.0,0.0,0.0,37.37432673972222,1.0,0,0,0,1,1,1,0.0,0.0,0,0,72.11
R002575,O024522,C02888,2025-05-11 13:39:06.946286648,home,wallet,size_fit,14743.08,14743.08,17574.62,16.11,130,1,2,2,0,0,0,0.0,0.0,0.0,0.0,13.651929523888889,1.0,0,0,0,1,1,1,0.0,0.0,1,0,491.03
R002566,O024457,C01644,2025-05-11 14:04:18.540800896,fashion,card,wrong_item,1033.25,1033.25,1349.47,23.43,130,1,1,2,0,0,0,0.0,0.0,0.0,0.0,62.07181688888888,1.0,0,0,0,1,1,1,0.0,0.0,0,0,69.48
