return_id,item_received,item_condition_ok,refund_completed,merchant_loss,abuse_rule_triggered,abusive_return
R002587,1,1,1,113.71,none,0
R002588,1,1,1,72.81,none,0
R002589,1,1,1,52.96,none,0
R002590,1,1,1,14.09,none,0
R002591,1,1,1,20.83,none,0
R002592,1,1,1,94.63,none,0
R002593,0,1,1,49.42,none,0
R002594,1,1,1,82.47,none,0
R002595,1,1,1,217.17,none,0
R002596,1,1,1,0.0,none,0
R002597,1,1,1,100.3,none,0
R002598,1,0,1,186.76,none,0
R002599,1,1,1,140.45,none,0
R002600,1,1,1,95.61,none,0
R002601,1,1,1,144.97,none,0
R002602,1,1,1,439.91,none,0
R002603,1,1,1,44.51,none,0
R002604,1,1,1,42.2,none,0
R002605,0,1,1,71.35,none,0
R002606,1,1,1,76.63,none,0
R002607,1,1,1,64.82,none,0
R002608,1,1,1,289.99,none,0
R002609,1,1,1,36.31,none,0
R002610,1,0,1,136.75,none,0
R002611,1,1,1,68.52,none,0
R002612,1,1,1,192.22,none,0
R002613,1,1,1,246.84,none,0
R002614,1,1,1,95.54,none,0
R002615,1,1,1,221.29,none,0
R002616,1,1,1,600.0,none,0
R002617,1,1,1,31.09,none,0
R002618,1,1,1,405.68,none,0
R002619,1,1,1,84.95,none,0
R002620,1,1,1,95.15,none,0
R002621,1,1,1,116.28,none,0
R002622,1,1,1,59.35,none,0
R002623,1,1,1,80.6,none,0
R002624,1,1,1,179.82,none,0
R002625,1,1,1,62.3,none,0
R002626,1,1,1,182.28,none,0
R002627,1,1,1,131.97,none,0
R002628,1,1,1,44.9,none,0
R002629,1,1,1,87.25,none,0
R002630,1,1,1,600.0,none,0
R002631,1,1,1,42.9,none,0
R002632,1,1,1,312.4,none,0
R002633,1,1,1,251.96,none,0
R002634,1,1,1,117.92,none,0
R002635,1,1,1,91.83,none,0
R002636,1,1,1,54.32,none,0
R002637,1,1,1,82.21,none,0
R002638,1,1,1,109.54,none,0
R002639,0,1,1,102.02,none,0
R002640,1,1,1,91.43,none,0
R002641,1,1,1,133.85,none,0
R002642,1,1,1,153.71,none,0
R002643,1,1,1,68.1,none,0
R002644,1,1,1,19.14,none,0
R002645,1,1,1,115.65,none,0
R002646,1,0,1,1732.66,coordinated_abuse,1
R002647,1,1,1,110.55,none,0
R002648,1,1,1,137.06,none,0
R002649,1,1,1,188.79,none,0
R002650,1,1,1,18.69,none,0
R002651,1,1,1,227.11,none,0
R002652,1,1,1,26.01,none,0
R002653,1,1,1,25.17,none,0
R002654,1,1,1,57.27,none,0
R002655,1,1,1,43.7,none,0
R002656,1,0,1,212.68,none,0
R002657,1,1,1,137.22,none,0
R002658,1,0,1,104.58,none,0
R002659,1,1,1,91.11,none,0
R002660,1,1,1,68.45,none,0
R002661,1,1,1,600.0,none,0
R002662,0,1,1,52.89,none,0
R002663,1,1,1,77.8,none,0
R002664,1,1,1,25.42,none,0
R002665,1,1,1,68.13,none,0
R002666,1,1,1,193.83,none,0
R002667,1,1,1,115.02,none,0
R002668,0,1,1,113.83,none,0
R002669,0,1,1,84.08,none,0
R002670,1,1,1,90.07,none,0
R002671,1,1,1,57.64,none,0
R002672,1,1,1,20.39,none,0
R002673,1,1,1,72.15,none,0
R002674,0,0,1,13323.53,condition_mismatch,1
R002675,1,1,1,142.65,none,0
R002676,1,1,1,212.33,none,0
R002677,1,1,1,29.96,none,0
R002678,1,0,1,2281.7,refund_abuse,1
R002679,1,1,1,61.36,none,0
R002680,1,1,1,116.85,none,0
R002681,1,1,1,31.75,none,0
R002682,1,1,1,235.68,none,0
R002683,1,1,1,180.63,none,0
R002684,1,1,1,76.06,none,0
R002685,1,1,1,299.8,none,0
R002686,1,1,1,53.44,none,0
R002687,1,1,1,311.29,none,0
R002688,1,1,1,80.76,none,0
R002689,1,1,1,224.98,none,0
R002690,1,1,1,287.17,none,0
R002691,1,1,1,90.55,none,0
R002692,0,1,1,52.02,none,0
R002693,1,1,1,200.3,none,0
R002694,1,1,1,80.85,none,0
R002695,1,1,1,47.5,none,0
R002696,1,1,1,341.25,none,0
R002697,1,1,1,362.85,none,0
R002698,1,0,1,56.97,none,0
R002699,1,0,1,93.72,none,0
R002700,1,1,1,27.0,none,0
R002701,1,1,1,24.56,none,0
R002702,1,1,1,202.32,none,0
R002703,1,1,1,65.1,none,0
R002704,1,1,1,209.26,none,0
R002705,1,1,1,60.31,none,0
R002706,1,1,1,122.76,none,0
R002707,1,1,1,89.56,none,0
R002708,1,1,1,438.44,none,0
R002709,1,1,1,119.55,none,0
R002710,1,1,1,600.0,none,0
R002711,1,1,1,147.02,none,0
R002712,1,1,1,47.25,none,0
R002713,1,1,1,81.87,none,0
R002714,1,1,1,234.9,none,0
R002715,1,1,1,71.87,none,0
R002716,1,0,1,109.96,none,0
R002717,1,1,1,124.54,none,0
R002718,1,1,1,78.99,none,0
R002719,1,1,1,106.63,none,0
R002720,1,1,1,219.43,none,0
R002721,1,1,1,121.02,none,0
R002722,1,1,1,40.34,none,0
R002723,1,1,1,169.82,none,0
R002724,1,1,1,63.58,none,0
R002725,1,1,1,15.15,none,0
R002726,1,1,1,91.24,none,0
R002727,1,1,1,22.49,none,0
R002728,1,1,1,103.87,none,0
R002729,1,1,1,124.79,none,0
R002730,1,1,1,145.84,none,0
R002731,1,1,1,47.24,none,0
R002732,1,1,1,28.68,none,0
R002733,1,1,1,110.98,none,0
R002734,0,1,1,150.51,none,0
R002735,1,1,1,2858.91,condition_mismatch,1
R002736,1,1,1,113.4,none,0
R002737,1,1,1,26.74,none,0
R002738,1,1,1,43.06,none,0
R002739,1,1,1,103.17,none,0
R002740,1,1,1,308.39,none,0
R002741,1,1,1,600.0,none,0
R002742,1,1,1,22.1,none,0
R002743,1,1,1,53.06,none,0
R002744,1,1,1,210.04,none,0
R002745,1,1,1,58.97,none,0
R002746,1,1,1,600.0,none,0
R002747,1,1,1,87.48,none,0
R002748,1,0,1,147.98,none,0
R002749,1,1,1,132.69,none,0
R002750,1,1,1,10.02,none,0
R002751,1,1,1,470.37,none,0
R002752,1,1,1,94.51,none,0
R002753,1,1,1,1.15,none,0
R002754,1,1,1,115.76,none,0
R002755,1,1,1,268.74,none,0
R002756,1,0,1,76.22,none,0
R002757,1,1,1,51.89,none,0
R002758,1,1,1,82.43,none,0
R002759,1,1,1,45.66,none,0
R002760,1,1,1,221.38,none,0
R002761,1,1,1,68.77,none,0
R002762,1,1,1,80.89,none,0
R002763,1,1,1,66.16,none,0
R002764,1,1,1,165.57,none,0
R002765,1,1,1,104.73,none,0
R002766,1,1,1,14.16,none,0
R002767,1,0,1,357.38,none,0
R002768,1,1,1,77.79,none,0
R002769,1,1,1,68.4,none,0
R002770,1,1,1,210.78,none,0
R002771,1,1,1,354.01,none,0
R002772,1,1,1,108.3,none,0
R002773,1,1,1,432.98,none,0
R002774,1,1,1,284.23,none,0
R002775,1,1,1,53.24,none,0
R002776,1,1,1,200.91,none,0
R002777,1,1,1,57.39,none,0
R002778,0,1,1,119.17,none,0
R002779,1,1,1,76.4,none,0
R002780,1,1,1,22.24,none,0
R002781,1,1,1,89.61,none,0
R002782,1,1,1,57.1,none,0
R002783,1,1,1,36.68,none,0
R002784,1,1,1,129.43,none,0
R002785,1,1,1,0.0,none,0
R002786,1,1,1,37.7,none,0
R002787,1,1,1,353.1,none,0
R002788,1,1,1,44.62,none,0
R002789,1,1,1,369.19,none,0
R002790,1,1,1,71.79,none,0
R002791,1,1,1,85.74,none,0
R002792,1,1,1,155.04,none,0
R002793,1,1,1,62.07,none,0
R002794,1,1,1,40.6,none,0
R002795,1,1,1,110.04,none,0
R002796,1,1,1,98.04,none,0
R002797,1,0,1,190.05,none,0
R002798,1,1,1,89.72,none,0
R002799,1,1,1,31.36,none,0
R002800,0,1,1,141.09,none,0
R002801,1,1,1,73.52,none,0
R002802,1,0,1,22.56,none,0
R002803,1,1,1,41.67,none,0
R002804,1,0,1,50.22,none,0
R002805,1,1,1,109.93,none,0
R002806,1,1,1,67.28,none,0
R002807,1,0,1,105.87,none,0
R002808,1,1,1,301.83,none,0
R002809,1,1,1,105.07,none,0
R002810,1,1,1,64.22,none,0
R002811,1,1,1,36.61,none,0
R002812,1,1,1,100.06,none,0
R002813,1,1,1,306.01,none,0
R002814,1,1,1,106.7,none,0
R002815,1,1,1,104.28,none,0
R002816,1,1,1,107.19,none,0
R002817,1,1,1,150.05,none,0
R002818,1,1,1,134.8,none,0
R002819,1,1,1,120.49,none,0
R002820,1,1,1,98.02,none,0
R002821,1,1,1,80.99,none,0
R002822,0,1,1,172.1,none,0
R002823,1,1,1,34.62,none,0
R002824,1,1,1,93.12,none,0
R002825,1,1,1,61.39,none,0
R002826,1,1,1,225.42,none,0
R002827,1,0,1,149.64,none,0
R002828,1,1,1,61.85,none,0
R002829,1,1,1,74.24,none,0
R002830,1,1,1,1587.76,coordinated_abuse,1
R002831,1,1,1,73.25,none,0
R002832,0,1,1,52.4,none,0
R002833,1,1,1,100.45,none,0
R002834,1,1,1,303.51,none,0
R002835,1,1,1,45.27,none,0
R002836,1,1,1,58.33,none,0
R002837,1,1,1,490.35,none,0
R002838,1,1,1,59.48,none,0
R002839,0,0,1,98.81,none,0
R002840,1,1,1,52.98,none,0
R002841,1,1,1,48.22,none,0
R002842,1,1,1,41.15,none,0
R002843,1,1,1,532.0,none,0
R002844,1,1,1,111.27,none,0
R002845,1,1,1,110.46,none,0
R002846,1,1,1,204.69,none,0
R002847,1,1,1,69.81,none,0
R002848,1,1,1,164.47,none,0
R002849,1,1,1,44.9,none,0
R002850,1,0,1,74.49,none,0
R002851,1,1,1,44.05,none,0
R002852,1,1,1,409.9,none,0
R002853,1,1,1,144.91,none,0
R002854,1,1,1,164.96,none,0
R002855,1,1,1,135.84,none,0
R002856,1,1,1,89.93,none,0
R002857,1,1,1,7.13,none,0
R002858,1,1,1,120.08,none,0
R002859,1,1,1,130.95,none,0
R002860,0,1,1,61.3,none,0
R002861,0,1,1,100.93,none,0
R002862,1,1,1,91.21,none,0
R002863,1,1,1,90.95,none,0
R002864,1,1,1,118.89,none,0
R002865,1,1,1,147.84,none,0
R002866,1,1,1,44.91,none,0
R002867,1,1,1,236.29,none,0
R002868,1,1,1,87.41,none,0
R002869,1,0,1,64.37,none,0
R002870,1,1,1,62.97,none,0
R002871,1,1,1,163.98,none,0
R002872,1,1,1,218.26,none,0
R002873,1,1,1,380.31,none,0
R002874,1,1,1,79.02,none,0
R002875,1,1,1,185.79,none,0
R002876,1,1,1,263.66,none,0
R002877,1,1,1,49.49,none,0
R002878,1,1,1,49.05,none,0
R002879,1,1,1,59.73,none,0
R002880,1,1,1,67.89,none,0
R002881,1,0,1,750.0,refund_abuse,1
R002882,1,1,1,110.43,none,0
R002883,1,1,1,93.6,none,0
R002884,1,1,1,104.61,none,0
R002885,1,1,1,218.67,none,0
R002886,1,1,1,118.66,none,0
R002887,1,1,1,134.24,none,0
R002888,1,1,1,147.38,none,0
R002889,1,1,1,264.22,none,0
R002890,1,1,1,84.67,none,0
R002891,1,1,1,217.58,none,0
R002892,1,1,1,95.95,none,0
R002893,1,1,1,66.7,none,0
R002894,1,1,1,71.2,none,0
R002895,1,1,1,240.6,none,0
R002896,0,1,1,114.74,none,0
R002897,1,1,1,53.35,none,0
R002898,1,1,1,36.24,none,0
R002899,1,1,1,160.83,none,0
R002900,1,0,1,750.0,refund_abuse,1
R002901,1,1,1,33.46,none,0
R002902,1,1,1,153.54,none,0
R002903,1,1,1,115.63,none,0
R002904,1,1,1,57.04,none,0
R002905,1,1,1,54.0,none,0
R002906,1,1,1,19.76,none,0
R002907,1,1,1,144.61,none,0
R002908,1,1,1,134.11,none,0
R002909,1,1,1,54.8,none,0
R002910,1,1,1,123.56,none,0
R002911,1,1,1,131.22,none,0
R002912,1,1,1,214.72,none,0
R002913,1,1,1,76.52,none,0
R002914,1,1,1,103.37,none,0
R002915,1,1,1,116.42,none,0
R002916,1,1,1,83.43,none,0
R002917,1,0,1,221.84,none,0
R002918,1,1,1,47.95,none,0
R002919,1,1,1,600.0,none,0
R002920,1,1,1,118.72,none,0
R002921,1,1,1,119.16,none,0
R002922,1,1,1,8519.07,refund_abuse,1
R002923,1,1,1,87.49,none,0
R002924,1,1,1,13.24,none,0
R002925,1,1,1,30.41,none,0
R002926,1,1,1,82.61,none,0
R002927,1,1,1,316.6,none,0
R002928,1,1,1,192.61,none,0
R002929,1,1,1,246.51,none,0
R002930,1,1,1,109.44,none,0
R002931,1,1,1,64.39,none,0
R002932,1,1,1,205.29,none,0
R002933,0,1,1,105.39,none,0
R002934,1,1,1,445.23,none,0
R002935,1,1,1,30.12,none,0
R002936,1,1,1,108.73,none,0
R002937,1,1,1,73.6,none,0
R002938,1,1,1,0.0,none,0
R002939,1,1,1,68.61,none,0
R002940,1,1,1,43.89,none,0
R002941,1,1,1,41.63,none,0
R002942,1,1,1,105.85,none,0
R002943,1,0,1,73.23,none,0
R002944,1,1,1,55.36,none,0
R002945,1,1,1,99.01,none,0
R002946,1,0,1,78.45,none,0
R002947,1,1,1,94.46,none,0
R002948,1,1,1,319.85,none,0
R002949,1,1,1,209.34,none,0
R002950,1,1,1,454.08,none,0
R002951,1,1,1,84.95,none,0
R002952,1,1,1,41.97,none,0
R002953,1,1,1,330.47,none,0
R002954,1,1,1,154.63,none,0
R002955,1,1,1,120.11,none,0
R002956,1,1,1,110.55,none,0
R002957,1,0,1,37.79,none,0
R002958,1,1,1,108.01,none,0
R002959,1,1,1,36.25,none,0
R002960,0,1,1,51.79,none,0
R002961,1,1,1,81.11,none,0
R002962,1,0,1,76.21,none,0
R002963,1,1,1,63.35,none,0
R002964,1,0,1,17.59,none,0
R002965,1,1,1,100.64,none,0
R002966,1,1,1,199.3,none,0
R002967,1,1,1,19.29,none,0
R002968,1,1,1,480.36,none,0
R002969,1,1,1,204.37,none,0
R002970,1,1,1,156.76,none,0
R002971,1,1,1,62.9,none,0
R002972,1,1,1,78.87,none,0
R002973,1,1,1,480.68,none,0
R002974,1,1,1,38.93,none,0
R002975,1,1,1,3587.89,condition_mismatch,1
R002976,1,1,1,169.38,none,0
R002977,1,1,1,113.81,none,0
R002978,1,1,1,210.46,none,0
R002979,1,1,1,19.56,none,0
R002980,1,1,1,133.17,none,0
R002981,1,1,1,201.7,none,0
R002982,1,1,1,227.69,none,0
R002983,1,1,1,213.34,none,0
R002984,1,1,1,499.53,none,0
R002985,1,1,1,61.55,none,0
R002986,1,1,1,206.97,none,0
R002987,1,1,1,356.84,none,0
R002988,1,1,1,48.06,none,0
R002989,1,1,1,66.9,none,0
R002990,1,1,1,55.56,none,0
R002991,1,1,1,83.97,none,0
R002992,0,1,1,106.89,none,0
R002993,1,1,1,600.0,none,0
R002994,1,1,1,76.03,none,0
R002995,1,1,1,124.23,none,0
R002996,1,1,1,56.74,none,0
R002997,1,1,1,25.05,none,0
R002998,1,1,1,209.01,none,0
R002999,1,1,1,55.85,none,0
R003000,1,1,1,99.01,none,0
R003001,1,1,1,141.76,none,0
R003002,1,1,1,454.91,none,0
R003003,1,1,1,157.44,none,0
R003004,1,1,1,53.98,none,0
R003005,1,1,1,62.01,none,0
R003006,1,1,1,67.96,none,0
R003007,1,1,1,42.69,none,0
R003008,1,1,1,99.81,none,0
R003009,1,1,1,29.74,none,0
R003010,1,1,1,53.52,none,0
R003011,1,0,1,360.81,none,0
R003012,1,1,1,336.45,none,0
R003013,1,1,1,251.22,none,0
R003014,1,1,1,127.33,none,0
R003015,1,1,1,115.67,none,0
R003016,1,1,1,467.21,none,0
R003017,1,1,1,88.66,none,0
R003018,1,1,1,112.78,none,0
R003019,1,1,1,47.45,none,0
R003020,1,1,1,50.29,none,0
R003021,1,1,1,594.02,none,0
R003022,0,1,1,54.95,none,0
R003023,1,1,1,180.64,none,0
R003024,0,1,1,299.75,none,0
R003025,1,1,1,89.92,none,0
R003026,1,1,1,74.99,none,0
R003027,1,1,1,123.79,none,0
R003028,1,1,1,31.81,none,0
R003029,1,1,1,416.16,none,0
R003030,1,1,1,600.0,none,0
R003031,1,1,1,75.55,none,0
R003032,1,1,1,91.05,none,0
R003033,1,1,1,112.65,none,0
R003034,1,1,1,41.92,none,0
R003035,1,1,1,89.16,none,0
R003036,1,1,1,61.68,none,0
R003037,1,1,1,110.65,none,0
R003038,1,1,1,111.6,none,0
R003039,1,1,1,329.21,none,0
R003040,1,1,1,0.0,none,0
R003041,1,1,1,98.9,none,0
R003042,1,1,1,75.64,none,0
R003043,1,0,1,32.49,none,0
R003044,1,1,1,132.8,none,0
R003045,1,1,1,161.58,none,0
R003046,1,1,1,134.73,none,0
R003047,1,1,1,122.49,none,0
R003048,1,1,1,65.58,none,0
R003049,1,1,1,70.23,none,0
R003050,1,1,1,21.59,none,0
R003051,1,1,1,99.91,none,0
R003052,1,1,1,18.61,none,0
R003053,1,1,1,82.49,none,0
R003054,1,1,1,114.11,none,0
R003055,1,1,1,45.95,none,0
R003056,1,1,1,76.06,none,0
R003057,1,1,1,107.16,none,0
R003058,1,1,1,123.58,none,0
R003059,1,1,1,79.74,none,0
R003060,1,1,1,71.5,none,0
R003061,1,1,1,234.34,none,0
R003062,1,1,1,36.51,none,0
R003063,1,1,1,75.95,none,0
R003064,1,1,1,110.56,none,0
R003065,0,1,1,58.85,none,0
R003066,1,1,1,76.48,none,0
R003067,1,1,1,134.47,none,0
R003068,1,1,1,105.76,none,0
R003069,1,1,1,38.58,none,0
R003070,1,1,1,141.63,none,0
R003071,1,1,1,291.19,none,0
R003072,1,1,1,332.62,none,0
R003073,1,1,1,235.8,none,0
R003074,1,1,1,103.98,none,0
R003075,1,1,1,114.12,none,0
R003076,1,0,1,110.62,none,0
R003077,1,1,1,45.55,none,0
R003078,1,1,1,210.06,none,0
R003079,1,1,1,60.89,none,0
R003080,1,1,1,157.04,none,0
R003081,1,1,1,50.0,none,0
R003082,1,1,1,138.49,none,0
R003083,1,1,1,62.65,none,0
R003084,1,1,1,85.02,none,0
R003085,1,1,1,50.21,none,0
R003086,1,1,1,259.88,none,0
R003087,1,1,1,186.26,none,0
R003088,1,1,1,97.03,none,0
R003089,1,1,1,137.26,none,0
R003090,1,1,1,60.85,none,0
R003091,1,1,1,92.08,none,0
R003092,1,0,1,2184.55,condition_mismatch,1
R003093,1,1,1,77.92,none,0
R003094,1,1,1,76.28,none,0
R003095,1,1,1,80.63,none,0
R003096,1,1,1,195.14,none,0
R003097,1,1,1,79.84,none,0
R003098,1,1,1,66.28,none,0
R003099,1,1,1,59.71,none,0
R003100,0,1,1,1413.66,refund_abuse,1
R003101,1,1,1,153.93,none,0
R003102,1,1,1,67.93,none,0
R003103,1,1,1,40.56,none,0
R003104,1,1,1,112.03,none,0
R003105,1,1,1,56.85,none,0
R003106,1,1,1,96.0,none,0
R003107,1,1,1,128.39,none,0
R003108,1,1,1,224.04,none,0
R003109,1,1,1,51.07,none,0
R003110,1,1,1,81.79,none,0
R003111,1,1,1,104.94,none,0
R003112,1,1,1,106.57,none,0
R003113,1,0,1,34.83,none,0
R003114,1,1,1,72.67,none,0
R003115,1,1,1,14.59,none,0
R003116,1,1,1,56.34,none,0
R003117,1,0,1,132.17,none,0
R003118,1,1,1,122.87,none,0
R003119,1,1,1,32.32,none,0
R003120,1,1,1,34.0,none,0
R003121,1,1,1,78.88,none,0
R003122,1,1,1,112.39,none,0
R003123,1,1,1,283.58,none,0
R003124,1,1,1,925.97,refund_abuse,1
R003125,1,1,1,29.68,none,0
R003126,1,1,1,328.8,none,0
R003127,1,1,1,121.93,none,0
R003128,1,1,1,35.83,none,0
R003129,1,1,1,75.39,none,0
R003130,1,1,1,37.14,none,0
R003131,1,1,1,78.25,none,0
R003132,1,1,1,69.34,none,0
R003133,1,1,1,83.72,none,0
R003134,1,1,1,204.18,none,0
R003135,1,1,1,3726.28,coordinated_abuse,1
R003136,1,1,1,546.53,none,0
R003137,1,1,1,122.15,none,0
R003138,1,1,1,266.66,none,0
R003139,1,1,1,122.11,none,0
R003140,1,1,1,248.69,none,0
R003141,1,1,1,25.87,none,0
R003142,1,1,1,364.85,none,0
R003143,1,1,1,79.41,none,0
R003144,1,1,1,199.24,none,0
R003145,1,1,1,114.72,none,0
R003146,0,1,1,130.88,none,0
R003147,1,1,1,63.69,none,0
R003148,1,1,1,161.15,none,0
R003149,1,1,1,163.57,none,0
R003150,1,1,1,157.77,none,0
R003151,1,1,1,177.75,none,0
R003152,1,1,1,115.03,none,0
R003153,1,1,1,83.71,none,0
R003154,1,1,1,75.45,none,0
R003155,1,1,1,94.9,none,0
R003156,1,1,1,307.44,none,0
R003157,1,1,1,69.48,none,0
R003158,1,0,1,302.57,none,0
R003159,1,1,1,36.36,none,0
R003160,0,1,1,48.25,none,0
R003161,1,1,1,54.02,none,0
R003162,1,0,1,101.76,none,0
R003163,1,1,1,83.5,none,0
R003164,1,1,1,154.51,none,0
R003165,1,1,1,77.58,none,0
R003166,0,0,1,1428.22,coordinated_abuse,1
R003167,1,1,1,71.61,none,0
R003168,1,1,1,213.75,none,0
R003169,1,1,1,104.53,none,0
R003170,1,1,1,159.64,none,0
R003171,1,1,1,178.23,none,0
R003172,1,1,1,243.84,none,0
R003173,1,1,1,72.44,none,0
R003174,1,1,1,39.19,none,0
R003175,1,1,1,246.15,none,0
R003176,1,1,1,78.92,none,0
R003177,1,1,1,180.09,none,0
R003178,1,1,1,28.42,none,0
R003179,1,1,1,204.31,none,0
R003180,1,1,1,170.64,none,0
R003181,1,1,1,47.27,none,0
R003182,1,1,1,117.08,none,0
R003183,1,1,1,83.59,none,0
R003184,1,1,1,3.42,none,0
R003185,1,1,1,363.82,none,0
R003186,1,1,1,208.48,none,0
R003187,1,1,1,58.41,none,0
R003188,1,0,1,3085.91,coordinated_abuse,1
R003189,1,1,1,28.69,none,0
R003190,1,1,1,3083.89,refund_abuse,1
R003191,1,1,1,56.32,none,0
R003192,1,1,1,138.16,none,0
R003193,1,1,1,205.93,none,0
R003194,1,1,1,40.14,none,0
R003195,1,1,1,21.73,none,0
R003196,1,1,1,503.21,none,0
R003197,1,1,1,51.12,none,0
R003198,1,1,1,171.01,none,0
R003199,1,1,1,111.04,none,0
R003200,1,1,1,76.31,none,0
R003201,1,1,1,121.55,none,0
R003202,1,1,1,212.24,none,0
R003203,1,1,1,63.61,none,0
R003204,1,1,1,286.84,none,0
R003205,1,1,1,61.74,none,0
R003206,1,1,1,110.0,none,0
R003207,0,1,1,69.6,none,0
R003208,1,1,1,600.0,none,0
R003209,1,1,1,84.78,none,0
R003210,0,1,1,27.17,none,0
R003211,1,1,1,235.57,none,0
R003212,0,1,1,167.1,none,0
R003213,1,1,1,328.47,none,0
R003214,1,1,1,96.34,none,0
R003215,1,1,1,100.72,none,0
R003216,1,1,1,6855.35,refund_abuse,1
R003217,1,1,1,28.48,none,0
R003218,1,1,1,103.63,none,0
R003219,1,1,1,155.0,none,0
R003220,1,1,1,52.09,none,0
R003221,1,1,1,156.49,none,0
R003222,1,1,1,137.42,none,0
R003223,1,1,1,59.43,none,0
R003224,1,1,1,77.92,none,0
R003225,1,1,1,82.39,none,0
R003226,1,1,1,35.85,none,0
R003227,1,1,1,600.0,none,0
R003228,1,1,1,34.3,none,0
R003229,1,1,1,58.97,none,0
R003230,1,1,1,479.37,none,0
R003231,1,1,1,62.7,none,0
R003232,1,1,1,72.44,none,0
R003233,1,1,1,57.55,none,0
R003234,1,1,1,61.01,none,0
R003235,1,1,1,123.27,none,0
R003236,1,1,1,101.84,none,0
R003237,1,1,1,147.75,none,0
R003238,1,1,1,63.1,none,0
R003239,1,1,1,63.02,none,0
R003240,1,1,1,65.81,none,0
R003241,1,1,1,110.75,none,0
R003242,1,1,1,55.05,none,0
R003243,1,1,1,180.97,none,0
R003244,1,1,1,71.12,none,0
R003245,1,1,1,90.13,none,0
R003246,1,1,1,482.04,none,0
R003247,1,1,1,67.7,none,0
R003248,1,1,1,36.44,none,0
R003249,1,1,1,104.45,none,0
R003250,1,1,1,84.66,none,0
R003251,1,1,1,35.29,none,0
R003252,1,1,1,113.99,none,0
R003253,1,1,1,265.82,none,0
R003254,1,1,1,88.58,none,0
R003255,1,0,1,159.25,none,0
R003256,1,1,1,600.0,none,0
R003257,1,0,1,1340.38,condition_mismatch,1
R003258,1,1,1,4.21,none,0
R003259,1,1,1,148.22,none,0
R003260,1,1,1,147.96,none,0
R003261,1,1,1,103.9,none,0
R003262,1,1,1,46.31,none,0
R003263,1,1,1,339.9,none,0
R003264,1,1,1,87.73,none,0
R003265,1,1,1,79.09,none,0
R003266,0,1,1,64.19,none,0
R003267,1,1,1,67.5,none,0
R003268,1,1,1,0.0,none,0
R003269,1,1,1,600.0,none,0
R003270,1,1,1,479.72,none,0
R003271,1,1,1,155.76,none,0
R003272,1,1,1,179.25,none,0
R003273,1,1,1,74.4,none,0
R003274,1,1,1,105.69,none,0
R003275,1,1,1,30.03,none,0
R003276,1,1,1,69.78,none,0
R003277,1,1,1,286.05,none,0
R003278,1,1,1,91.29,none,0
R003279,1,1,1,230.17,none,0
R003280,1,1,1,232.38,none,0
R003281,1,1,1,80.29,none,0
R003282,1,1,1,89.56,none,0
R003283,1,1,1,155.53,none,0
R003284,1,1,1,102.14,none,0
R003285,1,1,1,75.83,none,0
R003286,1,1,1,242.51,none,0
R003287,1,1,1,408.61,none,0
R003288,1,1,1,100.98,none,0
R003289,1,1,1,286.55,none,0
R003290,1,1,1,291.65,none,0
R003291,1,1,1,31.07,none,0
R003292,1,1,1,161.31,none,0
R003293,1,1,1,107.44,none,0
R003294,0,1,1,69.73,none,0
R003295,1,1,1,76.5,none,0
R003296,1,1,1,83.41,none,0
R003297,1,0,1,46.8,none,0
R003298,1,1,1,34.45,none,0
R003299,1,1,1,25.7,none,0
R003300,1,1,1,67.61,none,0
R003301,1,1,1,147.55,none,0
R003302,1,1,1,46.95,none,0
R003303,1,0,1,92.61,none,0
R003304,1,1,1,43.42,none,0
R003305,1,1,1,220.73,none,0
R003306,1,1,1,86.94,none,0
R003307,1,0,1,2776.55,condition_mismatch,1
R003308,0,1,1,1680.3,condition_mismatch,1
R003309,1,1,1,22.6,none,0
R003310,1,1,1,113.44,none,0
R003311,1,1,1,49.16,none,0
R003312,0,1,1,97.46,none,0
R003313,1,1,1,61.11,none,0
R003314,1,1,1,404.54,none,0
R003315,1,1,1,77.58,none,0
R003316,1,1,1,293.93,none,0
R003317,1,1,1,115.95,none,0
R003318,1,1,1,86.45,none,0
R003319,1,1,1,83.78,none,0
R003320,1,1,1,59.02,none,0
R003321,0,1,1,155.65,none,0
R003322,1,1,1,105.04,none,0
R003323,1,1,1,14.72,none,0
R003324,1,1,1,65.99,none,0
R003325,1,1,1,106.0,none,0
R003326,1,1,1,111.21,none,0
R003327,1,1,1,600.0,none,0
R003328,1,1,1,35.72,none,0
R003329,1,1,1,55.22,none,0
R003330,1,1,1,40.35,none,0
R003331,1,1,1,81.11,none,0
R003332,1,1,1,120.06,none,0
R003333,1,1,1,65.32,none,0
R003334,1,1,1,42.17,none,0
R003335,1,1,1,71.64,none,0
R003336,1,1,1,83.75,none,0
R003337,1,1,1,36.49,none,0
R003338,1,0,1,50.56,none,0
R003339,1,1,1,158.51,none,0
R003340,1,1,1,429.83,none,0
R003341,1,1,1,129.86,none,0
R003342,1,1,1,186.35,none,0
R003343,1,1,1,176.29,none,0
R003344,1,1,1,126.77,none,0
R003345,1,1,1,23.41,none,0
R003346,1,1,1,47.11,none,0
R003347,1,1,1,8.5,none,0
R003348,1,1,1,103.37,none,0
R003349,1,1,1,165.81,none,0
R003350,1,1,1,131.22,none,0
R003351,1,1,1,44.33,none,0
R003352,1,1,1,68.0,none,0
R003353,1,1,1,3540.91,condition_mismatch,1
