customer_id,account_created_at,home_region,latent_type,device_id,address_id,payment_fingerprint
C03203,2025-01-01,N,normal,D03203,A03203,P03203
C03204,2025-08-19,S,frequent_legit,D03204,A03204,P03204
C03205,2025-01-01,S,normal,D03205,A03205,P03205
C03206,2025-01-01,S,normal,D03206,A03206,P03206
C03207,2025-01-01,W,normal,D03207,A03207,P03207
C03208,2025-01-01,S,normal,D03208,A03208,P03208
C03209,2025-01-01,W,normal,D03209,A03209,P03209
C03210,2025-01-01,W,normal,D03210,A03210,P03210
C03211,2025-01-01,S,normal,D03211,A03211,P03211
C03212,2025-01-01,S,normal,D03212,A03212,P03212
C03213,2025-01-01,S,normal,D03213,A03213,P03213
C03214,2025-01-01,W,normal,D03214,A03214,P03214
C03215,2025-01-01,N,normal,D03215,A03215,P03215
C03216,2025-01-01,W,normal,D03216,A03216,P03216
C03217,2025-01-01,E,normal,D03217,A03217,P03217
C03218,2025-01-01,E,normal,D03218,A03218,P03218
C03219,2025-01-01,S,normal,D03219,A03219,P03219
C03220,2025-01-01,S,normal,D03220,A03220,P03220
C03221,2025-10-02,E,normal,D03221,A03221,P03221
C03222,2025-01-01,E,normal,D03222,A03222,P03222
C03223,2025-01-01,N,normal,D03223,A03223,P03223
C03224,2025-01-01,E,normal,D03224,A03224,P03224
C03225,2025-01-01,S,normal,D03225,A03225,P03225
C03226,2025-01-01,E,normal,D03226,A03226,P03226
C03227,2025-01-18,S,normal,D03227,A03227,P03227
C03228,2025-01-01,N,normal,D03228,A03228,P03228
C03229,2025-01-01,W,normal,D03229,A03229,P03229
C03230,2025-10-02,S,normal,D03230,A03230,P03230
C03231,2025-01-01,S,normal,D03231,A03231,P03231
C03232,2025-01-01,E,normal,D03232,A03232,P03232
C03233,2025-11-10,E,normal,D03233,A03233,P03233
C03234,2025-01-01,W,normal,D03234,A03234,P03234
C03235,2025-01-01,N,normal,D03235,A03235,P03235
C03236,2025-02-23,N,frequent_legit,D03236,A03236,P03236
C03237,2025-01-01,E,normal,D03237,A03237,P03237
C03238,2025-01-01,N,normal,D03238,A03238,P03238
C03239,2025-01-01,N,normal,D03239,A03239,P03239
C03240,2025-01-01,N,normal,D03240,A03240,P03240
C03241,2025-01-01,S,normal,D03241,A03241,P03241
C03242,2025-01-01,NE,frequent_legit,D03242,A03242,P03242
C03243,2025-04-01,N,normal,D03243,A03243,P03243
C03244,2025-10-20,S,normal,D03244,A03244,P03244
C03245,2025-07-08,W,normal,D03245,A03245,P03245
C03246,2025-01-01,NE,normal,D03246,A03246,P03246
C03247,2025-01-01,N,normal,D03247,A03247,P03247
C03248,2025-01-01,W,normal,D03248,A03248,P03248
C03249,2025-01-01,N,normal,D03249,A03249,P03249
C03250,2025-01-01,W,abusive,D03250,A03250,P03250
C03251,2025-01-01,N,normal,D03251,A03251,P03251
C03252,2025-01-01,S,normal,D03252,A03252,P03252
C03253,2025-01-01,N,normal,D03253,A03253,P03253
C03254,2025-01-01,E,normal,D03254,A03254,P03254
C03255,2025-01-01,N,normal,D03255,A03255,P03255
C03256,2025-01-01,S,normal,D03256,A03256,P03256
C03257,2025-01-01,E,normal,D03257,A03257,P03257
C03258,2025-01-01,N,normal,D03258,A03258,P03258
C03259,2025-05-22,W,normal,D03259,A03259,P03259
C03260,2025-01-01,S,normal,D03260,A03260,P03260
C03261,2025-05-26,N,normal,D03261,A03261,P03261
C03262,2025-01-01,N,normal,D03262,A03262,P03262
C03263,2025-04-27,S,normal,D03263,A03263,P03263
C03264,2025-01-01,N,normal,D03264,A03264,P03264
C03265,2025-01-01,S,normal,D03265,A03265,P03265
C03266,2025-01-01,E,normal,D03266,A03266,P03266
C03267,2025-01-01,S,normal,D03267,A03267,P03267
C03268,2025-01-01,S,frequent_legit,D03268,A03268,P03268
C03269,2025-01-01,W,normal,D03269,A03269,P03269
C03270,2025-01-25,S,frequent_legit,D03270,A03270,P03270
C03271,2025-03-03,E,normal,D03271,A03271,P03271
C03272,2025-01-01,W,normal,D03272,A03272,P03272
C03273,2025-05-11,N,normal,D03273,A03273,P03273
C03274,2025-01-01,E,normal,D03274,A03274,P03274
C03275,2025-01-01,NE,normal,D03275,A03275,P03275
C03276,2025-01-01,S,normal,D03276,A03276,P03276
C03277,2025-01-01,NE,normal,D03277,A03277,P03277
C03278,2025-01-01,S,normal,D03278,A03278,P03278
C03279,2025-01-01,E,normal,D03279,A03279,P03279
C03280,2025-01-01,S,normal,D03280,A03280,P03280
C03281,2025-01-01,N,normal,D03281,A03281,P03281
C03282,2025-12-04,NE,normal,D03282,A03282,P03282
C03283,2025-01-01,N,normal,D03283,A03283,P03283
C03284,2025-01-01,NE,normal,D03284,A03284,P03284
C03285,2025-01-01,E,normal,D03285,A03285,P03285
C03286,2025-01-01,W,normal,D03286,A03286,P03286
C03287,2025-01-01,NE,normal,D03287,A03287,P03287
C03288,2025-01-01,E,normal,D03288,A03288,P03288
C03289,2025-07-14,NE,normal,D03289,A03289,P03289
C03290,2025-01-01,W,normal,D03290,A03290,P03290
C03291,2025-01-01,S,normal,D03291,A03291,P03291
C03292,2025-01-01,E,normal,D03292,A03292,P03292
C03293,2025-01-01,N,normal,D03293,A03293,P03293
C03294,2025-01-01,N,normal,D03294,A03294,P03294
C03295,2025-09-16,N,frequent_legit,D03295,A03295,P03295
C03296,2025-01-01,S,normal,D03296,A03296,P03296
C03297,2025-01-01,N,normal,D03297,A03297,P03297
C03298,2025-01-01,S,normal,D03298,A03298,P03298
C03299,2025-01-01,E,normal,D03299,A03299,P03299
C03300,2025-01-01,E,frequent_legit,D03300,A03300,P03300
C03301,2025-01-01,W,normal,D03301,A03301,P03301
C03302,2025-01-01,NE,normal,D03302,A03302,P03302
C03303,2025-01-01,W,coordinated,DCO0007,ACO0007,PCO0007
C03304,2025-01-01,E,normal,D03304,A03304,P03304
C03305,2025-02-15,N,normal,D03305,A03305,P03305
C03306,2025-01-01,NE,normal,D03306,A03306,P03306
C03307,2025-01-01,N,normal,D03307,A03307,P03307
C03308,2025-06-23,N,normal,D03308,A03308,P03308
C03309,2025-03-19,S,normal,D03309,A03309,P03309
C03310,2025-10-13,E,frequent_legit,D03310,A03310,P03310
C03311,2025-01-01,E,frequent_legit,D03311,A03311,P03311
C03312,2025-01-01,N,normal,D03312,A03312,P03312
C03313,2025-05-10,W,normal,D03313,A03313,P03313
C03314,2025-10-18,N,normal,D03314,A03314,P03314
C03315,2025-01-01,S,normal,D03315,A03315,P03315
C03316,2025-01-01,S,normal,D03316,A03316,P03316
C03317,2025-01-01,S,normal,D03317,A03317,P03317
C03318,2025-01-01,W,normal,D03318,A03318,P03318
C03319,2025-01-01,N,normal,D03319,A03319,P03319
C03320,2025-01-01,N,normal,D03320,A03320,P03320
C03321,2025-01-01,N,normal,D03321,A03321,P03321
C03322,2025-11-07,W,normal,D03322,A03322,P03322
C03323,2025-01-01,NE,normal,D03323,A03323,P03323
C03324,2025-01-01,E,normal,D03324,A03324,P03324
C03325,2025-01-01,E,normal,D03325,A03325,P03325
C03326,2025-01-01,W,normal,D03326,A03326,P03326
C03327,2025-01-01,N,normal,D03327,A03327,P03327
C03328,2025-01-01,N,normal,D03328,A03328,P03328
C03329,2025-02-08,S,normal,D03329,A03329,P03329
C03330,2025-01-01,N,frequent_legit,D03330,A03330,P03330
C03331,2025-01-12,S,normal,D03331,A03331,P03331
C03332,2025-01-01,S,normal,D03332,A03332,P03332
C03333,2025-01-01,S,normal,D03333,A03333,P03333
C03334,2025-01-01,S,normal,D03334,A03334,P03334
C03335,2025-01-01,S,normal,D03335,A03335,P03335
C03336,2025-01-01,N,normal,D03336,A03336,P03336
C03337,2025-01-01,W,normal,D03337,A03337,P03337
C03338,2025-01-01,E,normal,D03338,A03338,P03338
C03339,2025-01-01,N,normal,D03339,A03339,P03339
C03340,2025-03-22,N,normal,D03340,A03340,P03340
C03341,2025-01-01,N,normal,D03341,A03341,P03341
C03342,2025-10-05,N,normal,D03342,A03342,P03342
C03343,2025-01-01,N,normal,D03343,A03343,P03343
C03344,2025-01-01,N,normal,D03344,A03344,P03344
C03345,2025-01-01,W,normal,D03345,A03345,P03345
C03346,2025-01-01,W,normal,D03346,A03346,P03346
C03347,2025-04-10,W,normal,D03347,A03347,P03347
C03348,2025-05-16,E,normal,D03348,A03348,P03348
C03349,2025-01-01,W,normal,D03349,A03349,P03349
C03350,2025-11-06,W,normal,D03350,A03350,P03350
C03351,2025-01-01,W,normal,D03351,A03351,P03351
C03352,2025-01-01,W,normal,D03352,A03352,P03352
C03353,2025-01-01,W,normal,D03353,A03353,P03353
C03354,2025-01-01,W,normal,D03354,A03354,P03354
C03355,2025-06-19,S,normal,D03355,A03355,P03355
C03356,2025-01-01,N,normal,D03356,A03356,P03356
C03357,2025-07-14,N,normal,D03357,A03357,P03357
C03358,2025-01-01,S,normal,D03358,A03358,P03358
C03359,2025-01-01,N,normal,D03359,A03359,P03359
C03360,2025-01-01,N,normal,D03360,A03360,P03360
C03361,2025-01-01,N,normal,D03361,A03361,P03361
C03362,2025-01-01,S,normal,D03362,A03362,P03362
C03363,2025-01-01,NE,normal,D03363,A03363,P03363
C03364,2025-01-01,S,normal,D03364,A03364,P03364
C03365,2025-01-01,N,normal,D03365,A03365,P03365
C03366,2025-01-01,S,normal,D03366,A03366,P03366
C03367,2025-01-01,S,normal,D03367,A03367,P03367
C03368,2025-01-01,E,normal,D03368,A03368,P03368
C03369,2025-06-07,E,normal,D03369,A03369,P03369
C03370,2025-03-28,N,normal,D03370,A03370,P03370
C03371,2025-01-01,S,normal,D03371,A03371,P03371
C03372,2025-01-01,N,normal,D03372,A03372,P03372
C03373,2025-01-01,E,normal,D03373,A03373,P03373
C03374,2025-08-01,W,normal,D03374,A03374,P03374
C03375,2025-01-01,W,normal,D03375,A03375,P03375
C03376,2025-01-01,N,normal,D03376,A03376,P03376
C03377,2025-01-01,W,frequent_legit,D03377,A03377,P03377
C03378,2025-01-01,W,normal,D03378,A03378,P03378
C03379,2025-01-01,W,frequent_legit,D03379,A03379,P03379
C03380,2025-01-01,N,normal,D03380,A03380,P03380
C03381,2025-03-27,S,normal,D03381,A03381,P03381
C03382,2025-01-01,N,frequent_legit,D03382,A03382,P03382
C03383,2025-01-01,N,normal,D03383,A03383,P03383
C03384,2025-01-16,E,normal,D03384,A03384,P03384
C03385,2025-01-01,S,normal,D03385,A03385,P03385
C03386,2025-01-01,N,normal,D03386,A03386,P03386
C03387,2025-01-01,W,frequent_legit,D03387,A03387,P03387
C03388,2025-01-01,S,normal,D03388,A03388,P03388
C03389,2025-01-01,NE,normal,D03389,A03389,P03389
C03390,2025-01-01,W,normal,D03390,A03390,P03390
C03391,2025-01-01,W,normal,D03391,A03391,P03391
C03392,2025-01-19,W,abusive,D03392,A03392,P03392
C03393,2025-01-01,N,normal,D03393,A03393,P03393
C03394,2025-01-08,N,normal,D03394,A03394,P03394
C03395,2025-01-01,W,frequent_legit,D03395,A03395,P03395
C03396,2025-01-01,N,normal,D03396,A03396,P03396
C03397,2025-01-01,S,normal,D03397,A03397,P03397
C03398,2025-01-01,E,normal,D03398,A03398,P03398
C03399,2025-01-01,N,normal,D03399,A03399,P03399
C03400,2025-01-01,N,normal,D03400,A03400,P03400
C03401,2025-03-05,S,normal,D03401,A03401,P03401
C03402,2025-06-24,S,normal,D03402,A03402,P03402
C03403,2025-01-01,E,frequent_legit,D03403,A03403,P03403
C03404,2025-01-01,N,normal,D03404,A03404,P03404
C03405,2025-01-01,S,normal,D03405,A03405,P03405
C03406,2025-01-01,N,normal,D03406,A03406,P03406
C03407,2025-01-01,E,normal,D03407,A03407,P03407
C03408,2025-01-01,N,normal,D03408,A03408,P03408
C03409,2025-01-14,N,normal,D03409,A03409,P03409
C03410,2025-01-01,W,normal,D03410,A03410,P03410
C03411,2025-01-01,N,normal,D03411,A03411,P03411
C03412,2025-06-13,W,normal,D03412,A03412,P03412
C03413,2025-01-01,N,normal,D03413,A03413,P03413
C03414,2025-01-01,N,normal,D03414,A03414,P03414
C03415,2025-01-01,S,normal,D03415,A03415,P03415
C03416,2025-11-09,W,normal,D03416,A03416,P03416
C03417,2025-02-04,S,normal,D03417,A03417,P03417
C03418,2025-01-01,N,normal,D03418,A03418,P03418
C03419,2025-01-01,S,normal,D03419,A03419,P03419
C03420,2025-01-01,S,normal,D03420,A03420,P03420
C03421,2025-01-01,W,normal,D03421,A03421,P03421
C03422,2025-01-01,NE,normal,D03422,A03422,P03422
C03423,2025-01-01,S,normal,D03423,A03423,P03423
C03424,2025-01-01,S,normal,D03424,A03424,P03424
C03425,2025-01-01,S,normal,D03425,A03425,P03425
C03426,2025-01-01,NE,normal,D03426,A03426,P03426
C03427,2025-01-01,S,normal,D03427,A03427,P03427
C03428,2025-01-01,N,frequent_legit,D03428,A03428,P03428
C03429,2025-01-01,NE,normal,D03429,A03429,P03429
C03430,2025-01-01,NE,normal,D03430,A03430,P03430
C03431,2025-01-01,S,normal,D03431,A03431,P03431
C03432,2025-01-01,S,abusive,D03432,A03432,P03432
C03433,2025-01-01,E,normal,D03433,A03433,P03433
C03434,2025-01-01,W,normal,D03434,A03434,P03434
C03435,2025-01-01,S,normal,D03435,A03435,P03435
C03436,2025-05-04,S,normal,D03436,A03436,P03436
C03437,2025-01-01,S,normal,D03437,A03437,P03437
C03438,2025-01-01,S,normal,D03438,A03438,P03438
C03439,2025-01-01,N,normal,D03439,A03439,P03439
C03440,2025-01-01,W,normal,D03440,A03440,P03440
C03441,2025-01-01,N,normal,D03441,A03441,P03441
C03442,2025-01-01,S,normal,D03442,A03442,P03442
C03443,2025-01-01,W,normal,D03443,A03443,P03443
C03444,2025-01-01,S,normal,D03444,A03444,P03444
C03445,2025-01-01,S,normal,D03445,A03445,P03445
C03446,2025-01-01,NE,normal,D03446,A03446,P03446
C03447,2025-01-01,N,normal,D03447,A03447,P03447
C03448,2025-01-01,W,normal,D03448,A03448,P03448
C03449,2025-01-01,N,normal,D03449,A03449,P03449
C03450,2025-01-12,S,normal,D03450,A03450,P03450
C03451,2025-11-28,E,normal,D03451,A03451,P03451
C03452,2025-01-01,S,normal,D03452,A03452,P03452
C03453,2025-01-01,S,normal,D03453,A03453,P03453
C03454,2025-01-01,N,coordinated,DCO0007,ACO0007,PCO0007
C03455,2025-01-01,E,normal,D03455,A03455,P03455
C03456,2025-01-01,N,frequent_legit,D03456,A03456,P03456
C03457,2025-01-01,W,frequent_legit,D03457,A03457,P03457
C03458,2025-01-01,E,normal,D03458,A03458,P03458
C03459,2025-01-01,S,normal,D03459,A03459,P03459
C03460,2025-01-01,N,normal,D03460,A03460,P03460
C03461,2025-01-01,S,normal,D03461,A03461,P03461
C03462,2025-07-26,E,normal,D03462,A03462,P03462
C03463,2025-01-01,N,normal,D03463,A03463,P03463
C03464,2025-01-01,E,normal,D03464,A03464,P03464
C03465,2025-01-01,N,normal,D03465,A03465,P03465
C03466,2025-01-01,N,normal,D03466,A03466,P03466
C03467,2025-06-17,W,normal,D03467,A03467,P03467
C03468,2025-01-01,N,normal,D03468,A03468,P03468
C03469,2025-01-01,N,frequent_legit,D03469,A03469,P03469
C03470,2025-01-01,E,normal,D03470,A03470,P03470
C03471,2025-01-01,W,normal,D03471,A03471,P03471
C03472,2025-01-01,N,normal,D03472,A03472,P03472
C03473,2025-10-21,N,normal,D03473,A03473,P03473
C03474,2025-01-01,S,normal,D03474,A03474,P03474
C03475,2025-06-07,E,normal,D03475,A03475,P03475
C03476,2025-01-01,S,normal,D03476,A03476,P03476
C03477,2025-09-27,E,frequent_legit,D03477,A03477,P03477
C03478,2025-01-01,W,frequent_legit,D03478,A03478,P03478
C03479,2025-01-01,NE,normal,D03479,A03479,P03479
C03480,2025-06-01,S,normal,D03480,A03480,P03480
C03481,2025-01-01,N,normal,D03481,A03481,P03481
C03482,2025-10-06,N,normal,D03482,A03482,P03482
C03483,2025-01-01,N,normal,D03483,A03483,P03483
C03484,2025-01-01,S,normal,D03484,A03484,P03484
C03485,2025-12-14,W,normal,D03485,A03485,P03485
C03486,2025-01-01,S,normal,D03486,A03486,P03486
C03487,2025-01-01,N,normal,D03487,A03487,P03487
C03488,2025-11-02,S,normal,D03488,A03488,P03488
C03489,2025-01-01,NE,normal,D03489,A03489,P03489
C03490,2025-05-01,N,normal,D03490,A03490,P03490
C03491,2025-01-01,W,normal,D03491,A03491,P03491
C03492,2025-01-01,W,normal,D03492,A03492,P03492
C03493,2025-01-01,S,normal,D03493,A03493,P03493
C03494,2025-01-01,E,normal,D03494,A03494,P03494
C03495,2025-01-01,S,normal,D03495,A03495,P03495
C03496,2025-01-01,N,normal,D03496,A03496,P03496
C03497,2025-01-01,S,normal,D03497,A03497,P03497
C03498,2025-01-01,N,normal,D03498,A03498,P03498
C03499,2025-01-01,E,normal,D03499,A03499,P03499
C03500,2025-01-01,W,normal,D03500,A03500,P03500
C03501,2025-01-01,S,normal,D03501,A03501,P03501
C03502,2025-01-01,E,normal,D03502,A03502,P03502
C03503,2025-01-01,N,normal,D03503,A03503,P03503
C03504,2025-01-01,N,normal,D03504,A03504,P03504
C03505,2025-01-01,E,normal,D03505,A03505,P03505
C03506,2025-01-01,N,normal,D03506,A03506,P03506
C03507,2025-10-14,W,normal,D03507,A03507,P03507
C03508,2025-05-19,N,normal,D03508,A03508,P03508
C03509,2025-01-01,W,normal,D03509,A03509,P03509
C03510,2025-01-01,S,frequent_legit,D03510,A03510,P03510
C03511,2025-01-01,S,normal,D03511,A03511,P03511
C03512,2025-01-01,W,abusive,D03512,A03512,P03512
C03513,2025-01-01,S,abusive,D03513,A03513,P03513
C03514,2025-01-01,N,frequent_legit,D03514,A03514,P03514
C03515,2025-01-01,W,normal,D03515,A03515,P03515
C03516,2025-01-01,S,normal,D03516,A03516,P03516
C03517,2025-01-01,N,normal,D03517,A03517,P03517
C03518,2025-01-01,S,normal,D03518,A03518,P03518
C03519,2025-01-01,E,normal,D03519,A03519,P03519
C03520,2025-02-14,E,normal,D03520,A03520,P03520
C03521,2025-01-01,W,normal,D03521,A03521,P03521
C03522,2025-05-17,S,normal,D03522,A03522,P03522
C03523,2025-01-01,N,normal,D03523,A03523,P03523
C03524,2025-01-01,N,normal,D03524,A03524,P03524
C03525,2025-01-01,N,normal,D03525,A03525,P03525
C03526,2025-01-01,W,normal,D03526,A03526,P03526
C03527,2025-08-07,N,normal,D03527,A03527,P03527
C03528,2025-01-01,E,normal,D03528,A03528,P03528
C03529,2025-01-01,E,normal,D03529,A03529,P03529
C03530,2025-01-01,W,normal,D03530,A03530,P03530
C03531,2025-01-01,N,normal,D03531,A03531,P03531
C03532,2025-01-01,N,normal,D03532,A03532,P03532
C03533,2025-01-01,W,normal,D03533,A03533,P03533
C03534,2025-01-01,E,normal,D03534,A03534,P03534
C03535,2025-01-01,S,normal,D03535,A03535,P03535
C03536,2025-01-01,W,normal,D03536,A03536,P03536
C03537,2025-01-01,W,normal,D03537,A03537,P03537
C03538,2025-01-01,N,normal,D03538,A03538,P03538
C03539,2025-01-01,W,normal,D03539,A03539,P03539
C03540,2025-01-01,N,normal,D03540,A03540,P03540
C03541,2025-01-01,NE,normal,D03541,A03541,P03541
C03542,2025-01-01,N,normal,D03542,A03542,P03542
C03543,2025-01-01,N,normal,D03543,A03543,P03543
C03544,2025-01-01,N,normal,D03544,A03544,P03544
C03545,2025-01-01,W,normal,D03545,A03545,P03545
C03546,2025-01-01,NE,normal,D03546,A03546,P03546
C03547,2025-01-01,S,coordinated,DCO0008,ACO0008,PCO0008
C03548,2025-09-19,S,normal,D03548,A03548,P03548
C03549,2025-01-01,N,normal,D03549,A03549,P03549
C03550,2025-01-01,N,normal,D03550,A03550,P03550
C03551,2025-08-29,W,normal,D03551,A03551,P03551
C03552,2025-01-01,N,normal,D03552,A03552,P03552
C03553,2025-12-17,NE,normal,D03553,A03553,P03553
C03554,2025-01-01,W,normal,D03554,A03554,P03554
C03555,2025-01-01,N,normal,D03555,A03555,P03555
C03556,2025-03-07,S,normal,D03556,A03556,P03556
C03557,2025-01-01,NE,frequent_legit,D03557,A03557,P03557
C03558,2025-02-08,W,normal,D03558,A03558,P03558
C03559,2025-01-01,E,normal,D03559,A03559,P03559
C03560,2025-01-01,N,normal,D03560,A03560,P03560
C03561,2025-01-01,N,normal,D03561,A03561,P03561
C03562,2025-10-22,W,frequent_legit,D03562,A03562,P03562
C03563,2025-01-01,S,normal,D03563,A03563,P03563
C03564,2025-01-01,E,abusive,D03564,A03564,P03564
C03565,2025-01-01,W,normal,D03565,A03565,P03565
C03566,2025-01-01,S,normal,D03566,A03566,P03566
C03567,2025-01-01,N,normal,D03567,A03567,P03567
C03568,2025-01-31,S,normal,D03568,A03568,P03568
C03569,2025-01-01,W,normal,D03569,A03569,P03569
C03570,2025-01-01,S,normal,D03570,A03570,P03570
C03571,2025-01-01,N,normal,D03571,A03571,P03571
C03572,2025-01-01,NE,normal,D03572,A03572,P03572
C03573,2025-01-01,E,normal,D03573,A03573,P03573
C03574,2025-01-01,S,normal,D03574,A03574,P03574
C03575,2025-01-01,W,normal,D03575,A03575,P03575
C03576,2025-01-01,S,normal,D03576,A03576,P03576
C03577,2025-01-01,NE,normal,D03577,A03577,P03577
C03578,2025-03-04,W,normal,D03578,A03578,P03578
C03579,2025-01-01,S,normal,D03579,A03579,P03579
C03580,2025-01-01,S,normal,D03580,A03580,P03580
C03581,2025-01-01,N,normal,D03581,A03581,P03581
C03582,2025-01-01,E,normal,D03582,A03582,P03582
C03583,2025-01-01,E,normal,D03583,A03583,P03583
C03584,2025-01-01,S,frequent_legit,D03584,A03584,P03584
C03585,2025-01-01,NE,normal,D03585,A03585,P03585
C03586,2025-01-01,S,normal,D03586,A03586,P03586
C03587,2025-01-01,W,normal,D03587,A03587,P03587
C03588,2025-01-01,E,normal,D03588,A03588,P03588
C03589,2025-01-01,S,normal,D03589,A03589,P03589
C03590,2025-01-01,N,normal,D03590,A03590,P03590
C03591,2025-02-26,E,normal,D03591,A03591,P03591
C03592,2025-01-01,E,normal,D03592,A03592,P03592
C03593,2025-01-01,N,normal,D03593,A03593,P03593
C03594,2025-01-01,W,normal,D03594,A03594,P03594
C03595,2025-01-01,S,coordinated,DCO0008,ACO0008,PCO0008
C03596,2025-03-04,S,normal,D03596,A03596,P03596
C03597,2025-04-03,W,normal,D03597,A03597,P03597
C03598,2025-01-01,S,frequent_legit,D03598,A03598,P03598
C03599,2025-01-01,E,normal,D03599,A03599,P03599
C03600,2025-11-29,E,normal,D03600,A03600,P03600
C03601,2025-01-01,N,normal,D03601,A03601,P03601
C03602,2025-01-01,S,normal,D03602,A03602,P03602
C03603,2025-01-01,N,normal,D03603,A03603,P03603
C03604,2025-06-16,N,frequent_legit,D03604,A03604,P03604
C03605,2025-01-01,E,normal,D03605,A03605,P03605
C03606,2025-01-01,N,normal,D03606,A03606,P03606
C03607,2025-03-15,NE,normal,D03607,A03607,P03607
C03608,2025-01-01,S,normal,D03608,A03608,P03608
C03609,2025-01-01,S,normal,D03609,A03609,P03609
C03610,2025-01-01,W,normal,D03610,A03610,P03610
C03611,2025-01-01,S,normal,D03611,A03611,P03611
C03612,2025-01-01,E,normal,D03612,A03612,P03612
C03613,2025-05-24,E,normal,D03613,A03613,P03613
C03614,2025-01-01,W,normal,D03614,A03614,P03614
C03615,2025-01-01,N,normal,D03615,A03615,P03615
C03616,2025-01-01,N,normal,D03616,A03616,P03616
C03617,2025-01-01,NE,normal,D03617,A03617,P03617
C03618,2025-01-01,N,normal,D03618,A03618,P03618
C03619,2025-01-01,E,frequent_legit,D03619,A03619,P03619
C03620,2025-01-01,E,normal,D03620,A03620,P03620
C03621,2025-01-01,S,normal,D03621,A03621,P03621
C03622,2025-01-01,W,normal,D03622,A03622,P03622
C03623,2025-09-10,NE,normal,D03623,A03623,P03623
C03624,2025-01-01,N,normal,D03624,A03624,P03624
C03625,2025-01-01,E,normal,D03625,A03625,P03625
C03626,2025-03-11,E,normal,D03626,A03626,P03626
C03627,2025-01-01,S,normal,D03627,A03627,P03627
C03628,2025-01-01,W,normal,D03628,A03628,P03628
C03629,2025-01-01,S,normal,D03629,A03629,P03629
C03630,2025-01-01,N,normal,D03630,A03630,P03630
C03631,2025-01-01,W,frequent_legit,D03631,A03631,P03631
C03632,2025-07-15,NE,normal,D03632,A03632,P03632
C03633,2025-01-01,N,normal,D03633,A03633,P03633
C03634,2025-01-01,W,normal,D03634,A03634,P03634
C03635,2025-01-01,N,normal,D03635,A03635,P03635
C03636,2025-01-01,N,normal,D03636,A03636,P03636
