order_id,customer_id,order_created_at,delivery_at,product_id,product_category,product_price,discount_pct,order_value,payment_method,device_id,address_id,payment_fingerprint,region,customer_account_age_at_order
O015412,C04266,2025-03-22,2025-03-24,SKU01745,home,2596.23,18.76,2109.24,upi,D04266,A04266,P04266,W,1
O015413,C03927,2025-03-22,2025-03-23,SKU01115,sports,4427.32,3.15,4287.91,upi,D03927,A03927,P03927,S,1
O015414,C02830,2025-03-22,2025-03-27,SKU02506,beauty,934.44,5.33,884.64,upi,D02830,A02830,P02830,S,80
O015415,C07500,2025-03-22,2025-03-26,SKU01964,sports,1897.0,12.0,1669.42,card,D07500,A07500,P07500,S,80
O015416,C05513,2025-03-22,2025-03-23,SKU00480,grocery,2309.18,11.12,2052.51,card,D05513,A05513,P05513,S,80
O015417,C09272,2025-03-22,2025-03-25,SKU00023,fashion,2900.87,25.0,2175.61,card,D09272,A09272,P09272,W,42
O015418,C02370,2025-03-22,2025-03-27,SKU03983,grocery,583.92,6.05,548.59,upi,D02370,A02370,P02370,W,80
O015419,C09354,2025-03-22,2025-03-26,SKU00884,fashion,1436.29,4.23,1375.47,cod,D09354,A09354,P09354,NE,32
O015420,C06692,2025-03-22,2025-03-27,SKU00894,fashion,1368.81,6.86,1274.91,card,D06692,A06692,P06692,E,80
O015421,C09196,2025-03-22,2025-03-23,SKU00339,grocery,1002.65,12.02,882.13,upi,D09196,A09196,P09196,N,80
O015422,C06880,2025-03-22,2025-03-25,SKU00788,electronics,7285.25,9.67,6580.82,wallet,D06880,A06880,P06880,N,80
O015423,C05322,2025-03-22,2025-03-24,SKU03192,electronics,21114.7,4.25,20216.91,card,D05322,A05322,P05322,S,80
O015424,C03919,2025-03-22,2025-03-23,SKU03809,home,1921.32,3.79,1848.43,card,D03919,A03919,P03919,NE,80
O015425,C05454,2025-03-22,2025-03-26,SKU04117,fashion,2076.75,2.67,2021.35,card,D05454,A05454,P05454,N,80
O015426,C05484,2025-03-22,2025-03-25,SKU01126,beauty,4452.8,7.53,4117.52,upi,D05484,A05484,P05484,N,9
O015427,C06475,2025-03-22,2025-03-27,SKU01198,fashion,1362.23,2.61,1326.67,upi,D06475,A06475,P06475,W,80
O015428,C01230,2025-03-22,2025-03-25,SKU00169,electronics,16898.15,3.45,16314.72,wallet,D01230,A01230,P01230,N,80
O015429,C06932,2025-03-22,2025-03-27,SKU01073,electronics,16466.71,4.3,15758.12,card,D06932,A06932,P06932,S,80
O015430,C06610,2025-03-22,2025-03-25,SKU02938,beauty,1889.5,3.68,1820.04,card,D06610,A06610,P06610,S,80
O015431,C04035,2025-03-22,2025-03-23,SKU04498,fashion,1767.52,17.25,1462.64,upi,D04035,A04035,P04035,E,80
O015432,C02149,2025-03-22,2025-03-23,SKU01904,fashion,4623.45,28.01,3328.34,upi,D02149,A02149,P02149,S,1
O015433,C03427,2025-03-22,2025-03-27,SKU02236,electronics,9521.63,30.74,6594.96,upi,D03427,A03427,P03427,S,80
O015434,C09539,2025-03-22,2025-03-25,SKU01591,electronics,4634.69,34.08,3055.27,upi,D09539,A09539,P09539,E,1
O015435,C08354,2025-03-22,2025-03-26,SKU03513,fashion,3093.79,10.97,2754.43,card,D08354,A08354,P08354,S,1
O015436,C06746,2025-03-22,2025-03-27,SKU03618,sports,2800.89,14.7,2389.12,upi,D06746,A06746,P06746,N,80
O015437,C04545,2025-03-22,2025-03-24,SKU04475,electronics,10952.12,27.73,7915.22,card,D04545,A04545,P04545,S,80
O015438,C05644,2025-03-22,2025-03-27,SKU03799,fashion,4560.26,12.54,3988.59,upi,D05644,A05644,P05644,W,1
O015439,C07138,2025-03-22,2025-03-23,SKU03400,electronics,15716.09,12.16,13804.27,upi,D07138,A07138,P07138,E,80
O015440,C02231,2025-03-22,2025-03-25,SKU01566,beauty,1108.66,16.33,927.65,upi,D02231,A02231,P02231,W,80
O015441,C08059,2025-03-22,2025-03-24,SKU02705,fashion,1305.28,25.71,969.75,upi,D08059,A08059,P08059,W,80
O015442,C00776,2025-03-22,2025-03-23,SKU00336,beauty,2932.28,23.86,2232.6,upi,D00776,A00776,P00776,W,80
O015443,C03791,2025-03-22,2025-03-23,SKU02391,sports,4485.03,2.97,4351.82,upi,D03791,A03791,P03791,W,80
O015444,C08991,2025-03-22,2025-03-24,SKU03021,grocery,502.92,5.03,477.64,upi,D08991,A08991,P08991,S,80
O015445,C04336,2025-03-22,2025-03-23,SKU00002,fashion,2949.37,14.18,2531.21,upi,D04336,A04336,P04336,S,80
O015446,C01918,2025-03-22,2025-03-27,SKU00412,sports,3287.81,2.52,3205.01,upi,D01918,A01918,P01918,NE,80
O015447,C06388,2025-03-22,2025-03-27,SKU00332,fashion,908.1,9.62,820.77,card,D06388,A06388,P06388,E,80
O015448,C03252,2025-03-22,2025-03-25,SKU01164,sports,1754.8,19.29,1416.26,card,D03252,A03252,P03252,S,80
O015449,C00913,2025-03-22,2025-03-26,SKU04124,home,2759.16,1.38,2721.15,card,D00913,A00913,P00913,E,80
O015450,C01933,2025-03-22,2025-03-27,SKU03735,fashion,935.81,14.39,801.13,card,D01933,A01933,P01933,E,80
O015451,C02432,2025-03-22,2025-03-24,SKU02215,fashion,1474.77,22.31,1145.73,upi,D02432,A02432,P02432,N,80
O015452,C05146,2025-03-22,2025-03-27,SKU00020,grocery,490.27,11.2,435.38,upi,D05146,A05146,P05146,NE,80
O015453,C00162,2025-03-22,2025-03-27,SKU00063,sports,1675.47,29.77,1176.64,cod,D00162,A00162,P00162,S,80
O015454,C04806,2025-03-22,2025-03-23,SKU03352,fashion,1222.01,14.84,1040.61,cod,D04806,A04806,P04806,S,80
O015455,C06747,2025-03-22,2025-03-24,SKU02122,sports,935.4,5.43,884.64,upi,D06747,A06747,P06747,NE,80
O015456,C05211,2025-03-23,2025-03-27,SKU03987,beauty,4461.35,9.84,4022.54,upi,D05211,A05211,P05211,N,81
O015457,C09997,2025-03-23,2025-03-27,SKU00740,fashion,1088.54,32.0,740.24,upi,D09997,A09997,P09997,W,17
O015458,C01836,2025-03-23,2025-03-25,SKU02963,beauty,2325.57,2.14,2275.79,card,D01836,A01836,P01836,S,81
O015459,C02163,2025-03-23,2025-03-24,SKU03063,grocery,159.51,13.49,137.99,upi,D02163,A02163,P02163,E,81
O015460,C02559,2025-03-23,2025-03-25,SKU02261,fashion,772.32,8.77,704.61,upi,D02559,A02559,P02559,N,81
O015461,C03988,2025-03-23,2025-03-27,SKU03590,electronics,3807.52,19.37,7607.86,wallet,DCO0008,ACO0008,PCO0008,W,81
O015462,C08726,2025-03-23,2025-03-28,SKU04455,electronics,34753.87,9.37,31496.0,card,DCO0019,ACO0019,PCO0019,E,81
O015463,C01531,2025-03-23,2025-03-25,SKU02501,fashion,1818.91,20.07,1453.93,upi,D01531,A01531,P01531,N,81
O015464,C00790,2025-03-23,2025-03-26,SKU02580,home,3481.18,12.57,3043.46,card,D00790,A00790,P00790,W,81
O015465,C02545,2025-03-23,2025-03-26,SKU02850,home,2778.17,9.36,2518.13,card,D02545,A02545,P02545,W,81
O015466,C04955,2025-03-23,2025-03-26,SKU00550,home,1316.69,10.75,1175.13,cod,D04955,A04955,P04955,S,81
O015467,C08161,2025-03-23,2025-03-26,SKU01480,fashion,3411.18,28.63,2434.46,cod,D08161,A08161,P08161,W,81
O015468,C06046,2025-03-23,2025-03-26,SKU01096,electronics,30073.38,8.13,27629.88,upi,D06046,A06046,P06046,S,81
O015469,C02278,2025-03-23,2025-03-26,SKU00961,home,11183.29,21.91,8733.08,upi,D02278,A02278,P02278,S,81
O015470,C09167,2025-03-23,2025-03-25,SKU02170,grocery,1765.93,18.22,1444.16,upi,D09167,A09167,P09167,S,81
O015471,C01688,2025-03-23,2025-03-26,SKU00784,electronics,7513.04,7.67,6936.71,upi,D01688,A01688,P01688,E,81
O015472,C05960,2025-03-23,2025-03-28,SKU02626,grocery,420.11,10.51,375.95,upi,D05960,A05960,P05960,W,81
O015473,C07877,2025-03-23,2025-03-27,SKU03348,grocery,1076.21,4.02,1032.97,upi,D07877,A07877,P07877,W,81
O015474,C09322,2025-03-23,2025-03-28,SKU03092,home,2172.6,16.66,1810.75,upi,D09322,A09322,P09322,E,81
O015475,C04277,2025-03-23,2025-03-25,SKU00375,sports,2345.87,1.26,2316.32,cod,D04277,A04277,P04277,N,81
O015476,C00040,2025-03-23,2025-03-25,SKU01151,sports,2400.13,6.76,2237.99,cod,D00040,A00040,P00040,N,81
O015477,C04000,2025-03-23,2025-03-26,SKU03375,beauty,1119.32,24.02,850.45,wallet,D04000,A04000,P04000,E,81
O015478,C07916,2025-03-23,2025-03-24,SKU01698,grocery,217.97,13.72,188.07,wallet,D07916,A07916,P07916,S,81
O015479,C08220,2025-03-23,2025-03-28,SKU02173,home,1221.77,27.45,886.4,wallet,D08220,A08220,P08220,E,1
O015480,C01661,2025-03-23,2025-03-24,SKU00099,sports,4072.1,5.52,3847.43,cod,D01661,A01661,P01661,S,81
O015481,C01703,2025-03-23,2025-03-27,SKU03662,beauty,1688.15,12.65,1474.59,upi,D01703,A01703,P01703,S,81
O015482,C06667,2025-03-23,2025-03-24,SKU04405,grocery,548.58,4.38,524.55,cod,D06667,A06667,P06667,E,81
O015483,C04252,2025-03-23,2025-03-28,SKU00665,electronics,12176.68,18.53,9920.47,upi,D04252,A04252,P04252,E,1
O015484,C00646,2025-03-23,2025-03-24,SKU00958,home,2300.27,8.18,2112.13,card,D00646,A00646,P00646,S,81
O015485,C01231,2025-03-23,2025-03-26,SKU03723,beauty,1931.73,19.11,1562.57,upi,D01231,A01231,P01231,NE,81
O015486,C06635,2025-03-23,2025-03-28,SKU03272,electronics,8417.03,6.92,7834.8,upi,D06635,A06635,P06635,S,81
O015487,C05714,2025-03-23,2025-03-25,SKU00677,home,1789.01,13.99,1538.77,card,D05714,A05714,P05714,E,81
O015488,C07511,2025-03-23,2025-03-25,SKU04488,beauty,2519.61,10.19,2262.93,wallet,D07511,A07511,P07511,N,81
O015489,C07031,2025-03-23,2025-03-27,SKU01906,electronics,9458.72,4.69,9015.04,upi,D07031,A07031,P07031,N,1
O015490,C04684,2025-03-23,2025-03-26,SKU00910,grocery,1853.99,5.28,1756.02,wallet,DCO0011,ACO0011,PCO0011,S,81
O015491,C06971,2025-03-23,2025-03-24,SKU01337,grocery,1323.32,6.66,1235.17,card,D06971,A06971,P06971,NE,81
O015492,C00539,2025-03-23,2025-03-26,SKU01890,home,4703.32,22.02,3667.63,upi,D00539,A00539,P00539,NE,81
O015493,C05309,2025-03-23,2025-03-28,SKU03307,fashion,4627.9,6.19,4341.42,cod,D05309,A05309,P05309,S,81
O015494,C08996,2025-03-23,2025-03-25,SKU04253,beauty,1463.52,18.54,1192.2,upi,D08996,A08996,P08996,S,1
O015495,C06175,2025-03-23,2025-03-25,SKU01892,electronics,1525.23,9.23,1384.51,cod,DCO0014,ACO0014,PCO0014,W,81
O015496,C09424,2025-03-23,2025-03-27,SKU01034,grocery,817.7,11.93,720.12,upi,D09424,A09424,P09424,S,1
O015497,C05883,2025-03-23,2025-03-24,SKU03587,grocery,477.72,25.14,357.64,upi,D05883,A05883,P05883,W,1
O015498,C02115,2025-03-23,2025-03-25,SKU03279,home,6797.26,9.89,6125.14,upi,D02115,A02115,P02115,S,81
O015499,C04239,2025-03-23,2025-03-24,SKU03309,beauty,1082.46,1.85,1062.41,cod,D04239,A04239,P04239,N,81
O015500,C03525,2025-03-23,2025-03-26,SKU02794,home,3401.05,16.73,2832.22,card,D03525,A03525,P03525,N,81
O015501,C01006,2025-03-23,2025-03-24,SKU02990,electronics,5806.31,8.96,5286.33,card,D01006,A01006,P01006,W,1
O015502,C07946,2025-03-23,2025-03-27,SKU00325,fashion,4105.89,3.37,3967.52,card,D07946,A07946,P07946,S,5
O015503,C01730,2025-03-23,2025-03-27,SKU01038,grocery,1413.06,11.97,1243.88,upi,D01730,A01730,P01730,W,81
O015504,C06791,2025-03-23,2025-03-28,SKU02552,home,5195.87,2.05,5089.59,upi,D06791,A06791,P06791,S,81
O015505,C06650,2025-03-23,2025-03-24,SKU01805,home,2689.38,9.85,2424.5,upi,D06650,A06650,P06650,S,81
O015506,C03132,2025-03-23,2025-03-25,SKU03896,beauty,2107.64,15.66,1777.62,upi,D03132,A03132,P03132,S,1
O015507,C09869,2025-03-23,2025-03-27,SKU00482,electronics,10883.56,15.63,9181.98,upi,D09869,A09869,P09869,E,81
O015508,C03090,2025-03-23,2025-03-25,SKU03733,beauty,953.72,32.95,639.44,card,D03090,A03090,P03090,S,81
O015509,C03536,2025-03-23,2025-03-26,SKU04322,grocery,1855.7,13.84,1598.82,card,D03536,A03536,P03536,W,81
O015510,C00770,2025-03-23,2025-03-25,SKU01422,beauty,760.57,7.56,703.09,upi,D00770,A00770,P00770,N,81
O015511,C03055,2025-03-23,2025-03-28,SKU03269,electronics,4575.7,20.6,3633.04,upi,D03055,A03055,P03055,N,81
O015512,C05239,2025-03-23,2025-03-27,SKU03617,electronics,37773.03,18.9,30632.98,upi,D05239,A05239,P05239,S,81
O015513,C00731,2025-03-23,2025-03-25,SKU00843,fashion,4459.03,14.71,3803.23,cod,D00731,A00731,P00731,N,81
O015514,C07159,2025-03-23,2025-03-26,SKU02680,fashion,2482.3,39.31,1506.45,card,D07159,A07159,P07159,E,81
O015515,C05612,2025-03-23,2025-03-24,SKU02785,electronics,12188.26,11.92,10734.9,card,D05612,A05612,P05612,S,81
O015516,C05412,2025-03-23,2025-03-24,SKU00988,grocery,1147.66,19.54,923.45,cod,D05412,A05412,P05412,W,81
O015517,C09915,2025-03-23,2025-03-24,SKU00062,beauty,829.55,13.36,718.75,upi,D09915,A09915,P09915,W,81
O015518,C01033,2025-03-23,2025-03-28,SKU01220,beauty,1709.29,3.64,1647.03,wallet,D01033,A01033,P01033,S,1
O015519,C02008,2025-03-23,2025-03-24,SKU03096,home,12707.77,19.61,10215.83,card,D02008,A02008,P02008,W,81
O015520,C09125,2025-03-23,2025-03-28,SKU04308,beauty,1922.05,20.16,1534.59,wallet,D09125,A09125,P09125,W,81
O015521,C07222,2025-03-23,2025-03-24,SKU01424,electronics,12022.15,6.52,11238.77,card,D07222,A07222,P07222,N,81
O015522,C02898,2025-03-23,2025-03-28,SKU02381,fashion,1675.22,8.25,1536.94,wallet,D02898,A02898,P02898,W,81
O015523,C07127,2025-03-23,2025-03-24,SKU02418,fashion,2754.31,39.17,1675.56,upi,D07127,A07127,P07127,E,1
O015524,C04177,2025-03-23,2025-03-27,SKU03189,electronics,7428.78,13.31,6440.35,card,D04177,A04177,P04177,W,81
O015525,C07147,2025-03-23,2025-03-28,SKU00851,electronics,25813.94,4.39,24679.63,upi,D07147,A07147,P07147,S,81
O015526,C07013,2025-03-23,2025-03-27,SKU01456,beauty,617.7,9.68,557.91,upi,D07013,A07013,P07013,E,81
O015527,C08979,2025-03-23,2025-03-25,SKU03568,home,3605.85,28.86,2565.12,card,D08979,A08979,P08979,E,1
O015528,C04250,2025-03-23,2025-03-26,SKU00461,fashion,2192.22,24.09,1664.0,card,D04250,A04250,P04250,W,81
O015529,C08529,2025-03-23,2025-03-28,SKU02455,electronics,3671.96,15.61,3098.66,cod,D08529,A08529,P08529,N,81
O015530,C00447,2025-03-23,2025-03-24,SKU03846,grocery,191.69,3.43,185.11,upi,D00447,A00447,P00447,N,81
O015531,C06528,2025-03-23,2025-03-27,SKU02484,home,1726.87,27.38,1253.99,card,D06528,A06528,P06528,N,81
O015532,C04783,2025-03-23,2025-03-27,SKU02152,sports,5498.37,8.26,5044.42,upi,D04783,A04783,P04783,W,81
O015533,C05225,2025-03-23,2025-03-28,SKU00557,electronics,9661.04,8.5,8839.88,upi,D05225,A05225,P05225,S,81
O015534,C04978,2025-03-23,2025-03-24,SKU03383,fashion,3260.92,0.94,3230.14,cod,D04978,A04978,P04978,W,81
O015535,C00051,2025-03-23,2025-03-26,SKU02505,electronics,15775.23,8.3,14466.3,card,D00051,A00051,P00051,N,81
O015536,C05966,2025-03-23,2025-03-25,SKU02036,home,14547.57,10.54,13014.68,card,D05966,A05966,P05966,S,81
O015537,C07691,2025-03-23,2025-03-27,SKU00974,fashion,727.64,21.88,568.44,cod,D07691,A07691,P07691,N,81
O015538,C08776,2025-03-23,2025-03-25,SKU00207,fashion,2818.47,14.58,2407.64,wallet,D08776,A08776,P08776,N,81
O015539,C04645,2025-03-23,2025-03-27,SKU00018,electronics,5396.2,8.58,4933.3,card,DCO0010,ACO0010,PCO0010,W,81
O015540,C06486,2025-03-23,2025-03-28,SKU01951,sports,1457.21,24.99,1093.07,card,D06486,A06486,P06486,E,81
O015541,C08244,2025-03-23,2025-03-27,SKU00081,sports,1727.73,17.3,1428.79,card,D08244,A08244,P08244,N,81
O015542,C08725,2025-03-23,2025-03-26,SKU00928,electronics,7305.57,24.14,5542.03,cod,D08725,A08725,P08725,E,81
O015543,C04107,2025-03-23,2025-03-24,SKU00001,fashion,4532.48,10.25,4067.93,card,D04107,A04107,P04107,N,81
O015544,C07818,2025-03-23,2025-03-27,SKU02940,fashion,1957.64,13.03,1702.57,upi,D07818,A07818,P07818,S,81
O015545,C09535,2025-03-23,2025-03-28,SKU02148,electronics,5719.54,19.82,4586.1,upi,D09535,A09535,P09535,W,81
O015546,C01300,2025-03-23,2025-03-26,SKU04203,grocery,738.92,6.44,691.32,cod,D01300,A01300,P01300,S,81
O015547,C05007,2025-03-23,2025-03-26,SKU02330,home,8435.16,6.39,7895.99,upi,D05007,A05007,P05007,NE,81
O015548,C06815,2025-03-23,2025-03-27,SKU01510,electronics,3519.04,11.23,3123.75,wallet,D06815,A06815,P06815,E,81
O015549,C00467,2025-03-23,2025-03-27,SKU01904,sports,772.91,26.2,570.39,card,D00467,A00467,P00467,N,81
O015550,C07455,2025-03-23,2025-03-24,SKU00748,grocery,1992.55,6.1,1871.0,wallet,D07455,A07455,P07455,W,1
O015551,C08414,2025-03-23,2025-03-28,SKU02622,sports,1864.73,14.84,1587.93,upi,D08414,A08414,P08414,N,1
O015552,C08007,2025-03-23,2025-03-24,SKU03498,home,2275.53,9.32,2063.42,card,D08007,A08007,P08007,S,43
O015553,C03187,2025-03-23,2025-03-26,SKU01986,sports,602.55,9.61,544.67,upi,D03187,A03187,P03187,N,81
O015554,C09698,2025-03-23,2025-03-24,SKU00064,fashion,712.26,15.39,602.65,cod,D09698,A09698,P09698,N,81
O015555,C03374,2025-03-23,2025-03-24,SKU02074,beauty,1597.62,18.99,1294.21,cod,D03374,A03374,P03374,W,1
O015556,C01847,2025-03-23,2025-03-24,SKU00395,electronics,19618.35,6.93,18259.69,cod,D01847,A01847,P01847,S,81
O015557,C07907,2025-03-23,2025-03-26,SKU04181,fashion,1534.42,13.08,1333.67,upi,D07907,A07907,P07907,E,81
O015558,C06614,2025-03-23,2025-03-27,SKU03574,grocery,547.42,7.95,503.91,upi,D06614,A06614,P06614,S,81
O015559,C08511,2025-03-23,2025-03-26,SKU00699,home,4075.14,21.4,3203.26,card,D08511,A08511,P08511,S,81
O015560,C07277,2025-03-23,2025-03-28,SKU00526,fashion,1197.44,15.25,1014.86,upi,D07277,A07277,P07277,S,81
O015561,C06793,2025-03-23,2025-03-28,SKU02472,fashion,1597.46,13.28,1385.38,upi,D06793,A06793,P06793,E,81
O015562,C02195,2025-03-23,2025-03-27,SKU01710,beauty,2013.76,9.85,1815.49,card,D02195,A02195,P02195,N,81
O015563,C09317,2025-03-23,2025-03-26,SKU01620,sports,7834.55,15.3,6636.11,card,D09317,A09317,P09317,N,81
O015564,C02611,2025-03-23,2025-03-27,SKU03227,beauty,1035.09,17.45,854.51,card,D02611,A02611,P02611,N,81
O015565,C09022,2025-03-23,2025-03-26,SKU00498,beauty,1318.05,8.1,1211.32,upi,D09022,A09022,P09022,E,81
O015566,C09596,2025-03-23,2025-03-27,SKU00552,electronics,3398.83,6.51,3177.71,card,D09596,A09596,P09596,S,1
O015567,C06805,2025-03-23,2025-03-27,SKU02468,electronics,3747.59,2.79,3643.05,upi,D06805,A06805,P06805,W,1
O015568,C07934,2025-03-23,2025-03-26,SKU00960,beauty,366.14,15.57,309.15,upi,D07934,A07934,P07934,N,81
O015569,C00767,2025-03-23,2025-03-26,SKU01911,electronics,4764.94,12.83,4153.64,wallet,D00767,A00767,P00767,S,81
O015570,C04884,2025-03-23,2025-03-27,SKU00545,grocery,1305.37,19.75,1047.56,wallet,D04884,A04884,P04884,W,81
O015571,C09552,2025-03-23,2025-03-25,SKU04004,fashion,5623.99,11.36,4984.88,upi,D09552,A09552,P09552,E,81
O015572,C03255,2025-03-23,2025-03-28,SKU02678,grocery,616.84,7.76,568.99,upi,D03255,A03255,P03255,N,81
O015573,C00400,2025-03-23,2025-03-26,SKU02042,fashion,994.9,30.49,691.58,upi,D00400,A00400,P00400,W,81
O015574,C06361,2025-03-23,2025-03-28,SKU04225,fashion,1123.78,10.27,1008.34,upi,D06361,A06361,P06361,S,81
O015575,C05454,2025-03-23,2025-03-27,SKU01930,fashion,1072.54,20.69,850.61,upi,D05454,A05454,P05454,N,81
O015576,C07779,2025-03-23,2025-03-26,SKU04275,beauty,967.83,4.59,923.37,card,D07779,A07779,P07779,S,4
O015577,C02081,2025-03-23,2025-03-25,SKU00540,fashion,1499.51,15.06,1273.74,upi,D02081,A02081,P02081,W,81
O015578,C09992,2025-03-23,2025-03-28,SKU03271,electronics,9208.19,34.5,6030.99,cod,D09992,A09992,P09992,E,81
O015579,C01594,2025-03-23,2025-03-26,SKU01851,fashion,2668.05,7.72,2462.05,cod,D01594,A01594,P01594,S,81
O015580,C01251,2025-03-23,2025-03-28,SKU01379,fashion,1673.64,13.8,1442.67,upi,D01251,A01251,P01251,W,1
O015581,C07103,2025-03-23,2025-03-26,SKU00029,grocery,1928.56,21.08,1522.0,upi,D07103,A07103,P07103,NE,81
O015582,C06191,2025-03-23,2025-03-25,SKU02689,electronics,9138.39,8.32,8378.38,card,D06191,A06191,P06191,N,81
O015583,C02160,2025-03-23,2025-03-25,SKU01324,grocery,1005.03,13.13,873.04,upi,D02160,A02160,P02160,N,81
O015584,C02495,2025-03-23,2025-03-25,SKU02542,fashion,978.55,21.36,769.53,card,D02495,A02495,P02495,W,81
O015585,C04634,2025-03-23,2025-03-25,SKU00567,fashion,3905.09,9.78,3523.21,wallet,D04634,A04634,P04634,N,1
O015586,C08485,2025-03-23,2025-03-27,SKU03550,beauty,1107.96,10.27,994.2,card,D08485,A08485,P08485,S,81
O015587,C01374,2025-03-23,2025-03-25,SKU03844,fashion,491.86,24.71,370.33,card,D01374,A01374,P01374,N,71
O015588,C01200,2025-03-23,2025-03-24,SKU01285,home,4373.89,7.64,4039.75,cod,D01200,A01200,P01200,W,46
O015589,C04928,2025-03-23,2025-03-27,SKU02544,electronics,9783.03,13.63,8449.33,upi,D04928,A04928,P04928,S,81
O015590,C00437,2025-03-23,2025-03-28,SKU02541,home,2387.51,30.76,1653.0,cod,D00437,A00437,P00437,W,81
O015591,C04637,2025-03-23,2025-03-26,SKU02656,electronics,36252.11,14.06,31155.07,upi,D04637,A04637,P04637,S,81
O015592,C09975,2025-03-23,2025-03-26,SKU01282,grocery,2587.67,12.65,2260.24,card,D09975,A09975,P09975,S,81
O015593,C05944,2025-03-23,2025-03-25,SKU01949,electronics,11135.23,30.83,7702.58,upi,D05944,A05944,P05944,N,81
O015594,C04539,2025-03-23,2025-03-24,SKU00959,sports,3935.3,16.26,3295.28,upi,D04539,A04539,P04539,W,81
O015595,C07612,2025-03-23,2025-03-24,SKU04371,fashion,5800.83,14.22,4976.17,card,D07612,A07612,P07612,N,81
O015596,C01248,2025-03-23,2025-03-28,SKU03275,home,5146.9,12.4,4508.81,cod,D01248,A01248,P01248,N,81
O015597,C08486,2025-03-23,2025-03-25,SKU00799,sports,4130.18,17.61,3402.67,upi,D08486,A08486,P08486,W,81
O015598,C06484,2025-03-23,2025-03-26,SKU01223,electronics,13769.16,32.17,16777.88,wallet,D06484,A06484,P06484,NE,81
O015599,C03136,2025-03-23,2025-03-26,SKU00964,fashion,3462.47,11.01,3081.41,cod,D03136,A03136,P03136,N,81
O015600,C09275,2025-03-23,2025-03-24,SKU00245,grocery,847.55,3.56,817.38,upi,D09275,A09275,P09275,N,81
O015601,C06357,2025-03-23,2025-03-27,SKU01354,electronics,36202.48,11.34,32098.17,upi,D06357,A06357,P06357,S,81
O015602,C04305,2025-03-23,2025-03-26,SKU04171,sports,2404.36,13.35,2083.44,wallet,D04305,A04305,P04305,S,81
O015603,C09046,2025-03-23,2025-03-24,SKU00255,beauty,791.99,19.0,641.5,upi,D09046,A09046,P09046,E,81
O015604,C02634,2025-03-23,2025-03-27,SKU01362,electronics,41476.71,17.9,34051.58,card,D02634,A02634,P02634,N,81
O015605,C09339,2025-03-23,2025-03-24,SKU02703,fashion,1044.81,7.46,966.87,upi,D09339,A09339,P09339,W,1
O015606,C01428,2025-03-23,2025-03-26,SKU04034,sports,5949.53,12.49,5206.34,upi,D01428,A01428,P01428,N,81
O015607,C08545,2025-03-23,2025-03-28,SKU02224,grocery,623.05,11.3,552.66,card,D08545,A08545,P08545,E,1
O015608,C07998,2025-03-23,2025-03-26,SKU01678,grocery,1481.82,5.54,1399.73,cod,D07998,A07998,P07998,W,81
O015609,C09280,2025-03-23,2025-03-24,SKU01511,beauty,906.29,5.01,860.87,cod,D09280,A09280,P09280,S,81
O015610,C01796,2025-03-23,2025-03-26,SKU01293,home,15673.76,16.46,13094.31,upi,D01796,A01796,P01796,S,81
O015611,C04089,2025-03-23,2025-03-27,SKU00196,grocery,1637.56,11.86,1443.36,wallet,D04089,A04089,P04089,N,81
O015612,C06103,2025-03-23,2025-03-27,SKU00402,fashion,1649.31,11.11,1466.08,cod,D06103,A06103,P06103,S,81
O015613,C04964,2025-03-23,2025-03-24,SKU03397,home,3463.41,7.35,3208.69,card,D04964,A04964,P04964,S,81
O015614,C04152,2025-03-23,2025-03-25,SKU02162,electronics,5055.57,10.84,4507.55,cod,D04152,A04152,P04152,W,81
O015615,C01054,2025-03-23,2025-03-24,SKU02113,beauty,1140.23,15.69,961.33,upi,D01054,A01054,P01054,S,65
O015616,C01734,2025-03-23,2025-03-27,SKU04358,fashion,986.96,8.1,907.06,cod,D01734,A01734,P01734,W,81
O015617,C03122,2025-03-23,2025-03-26,SKU01805,electronics,28629.8,1.82,28107.33,cod,D03122,A03122,P03122,S,81
O015618,C08886,2025-03-23,2025-03-28,SKU02703,electronics,3770.31,13.99,3242.83,upi,D08886,A08886,P08886,E,66
O015619,C01290,2025-03-23,2025-03-28,SKU00918,fashion,391.24,20.78,309.93,upi,D01290,A01290,P01290,W,81
O015620,C00440,2025-03-23,2025-03-25,SKU04249,home,12462.4,17.9,10231.7,card,D00440,A00440,P00440,S,81
