return_id,order_id,customer_id,return_requested_at,return_reason,return_value
R001278,O012441,C04286,2025-03-20 13:39:59.830700976,not_as_described,1343.25
R001279,O012443,C09041,2025-03-09 14:52:46.236475077,wrong_item,2104.32
R001280,O012453,C08813,2025-03-14 21:01:44.124941150,size_fit,9516.43
R001281,O012471,C05957,2025-03-11 18:07:31.959982581,size_fit,4972.79
R001282,O012473,C07102,2025-03-17 14:45:08.552550790,wrong_item,8325.18
R001283,O012484,C01776,2025-03-14 08:40:45.295697640,size_fit,2900.27
R001284,O012485,C07228,2025-03-10 20:24:18.746160328,size_fit,1647.95
R001285,O012495,C07481,2025-03-11 01:11:49.739268159,size_fit,10570.84
R001286,O012496,C05648,2025-03-09 06:27:56.836900724,not_as_described,5969.9
R001287,O012497,C05468,2025-03-12 12:36:34.349422896,damaged,908.82
R001288,O012532,C07492,2025-03-16 11:35:44.514965500,damaged,604.9
R001289,O012539,C02902,2025-03-16 05:55:06.923848080,size_fit,8546.04
R001290,O012544,C00074,2025-03-09 05:35:24.866761739,damaged,3094.47
R001291,O012552,C08785,2025-03-11 06:13:06.170265638,size_fit,1351.76
R001292,O012555,C04025,2025-03-13 23:20:37.824837028,changed_mind,1672.94
R001293,O012556,C03040,2025-03-12 23:20:39.465211588,damaged,1616.56
R001294,O012565,C06099,2025-03-14 06:55:40.903914745,damaged,10300.04
R001295,O012576,C02056,2025-03-10 15:08:57.187491327,wrong_item,2622.6
R001296,O012592,C05900,2025-03-10 12:24:00.712821016,changed_mind,6166.14
R001297,O012600,C07078,2025-03-15 20:16:02.045054863,damaged,1307.33
R001298,O012605,C09472,2025-03-12 10:06:57.230788305,damaged,2694.67
R001299,O012610,C01138,2025-03-11 18:49:01.963405783,size_fit,1727.01
R001300,O012615,C08643,2025-03-15 22:06:20.251134338,not_as_described,2291.55
R001301,O012625,C05621,2025-03-10 12:41:58.489676282,damaged,239.32
R001302,O012642,C03193,2025-03-15 06:54:54.819953719,size_fit,5960.65
R001303,O012646,C04592,2025-03-14 21:11:46.833673711,wrong_item,712.35
R001304,O012654,C03604,2025-03-14 06:28:10.009267723,size_fit,2123.83
R001305,O012656,C03170,2025-03-09 06:03:35.132110318,not_as_described,1114.65
R001306,O012657,C06792,2025-03-15 03:07:52.158952311,damaged,1388.82
R001307,O012664,C02507,2025-03-15 14:26:37.455985197,not_as_described,3790.34
R001308,O012670,C09877,2025-03-13 11:18:48.635742002,changed_mind,781.04
R001309,O012687,C02411,2025-03-12 07:48:29.824484259,changed_mind,2455.48
R001310,O012702,C00105,2025-03-15 22:18:48.166617042,not_as_described,1117.69
R001311,O012708,C09989,2025-03-09 12:29:39.395237467,changed_mind,1462.96
R001312,O012710,C01372,2025-03-12 15:59:55.259628360,not_as_described,1427.42
R001313,O012715,C06948,2025-03-13 06:35:23.209837512,size_fit,1966.62
R001314,O012719,C09715,2025-03-25 00:00:00.000000000,not_as_described,1667.45
R001315,O012732,C08142,2025-03-10 03:48:46.280024658,size_fit,24978.62
R001316,O012747,C04953,2025-03-11 10:12:37.230111525,wrong_item,738.24
R001317,O012753,C06542,2025-03-11 07:44:10.631324565,size_fit,6503.1
R001318,O012755,C02238,2025-03-13 07:56:42.667862236,wrong_item,1041.92
R001319,O012760,C07705,2025-03-11 15:59:51.932955789,wrong_item,1743.25
R001320,O012775,C00409,2025-03-10 09:07:25.026983040,size_fit,5745.58
R001321,O012778,C02428,2025-03-14 13:24:03.629431652,not_as_described,3166.86
R001322,O012780,C07550,2025-03-11 13:31:22.159423470,damaged,7370.79
R001323,O012781,C03758,2025-03-13 23:14:51.366990768,size_fit,460.65
R001324,O012798,C04541,2025-03-14 21:02:59.820668664,size_fit,1927.18
R001325,O012806,C08368,2025-03-13 06:52:38.863575721,changed_mind,14437.41
R001326,O012811,C04326,2025-03-16 16:55:53.886702835,not_as_described,1118.37
R001327,O012813,C00581,2025-03-13 08:39:35.716744422,damaged,2268.06
R001328,O012816,C00523,2025-03-14 09:45:53.387437791,size_fit,964.43
R001329,O012825,C06688,2025-03-13 05:04:22.906179721,size_fit,5303.56
R001330,O012831,C05217,2025-03-13 10:09:33.338281078,not_as_described,1068.19
R001331,O012837,C02862,2025-03-22 01:33:40.033319680,size_fit,820.69
R001332,O012841,C09614,2025-03-14 21:28:30.215311989,size_fit,8173.95
R001333,O012842,C08603,2025-03-10 18:06:21.636549691,not_as_described,3206.4
R001334,O012848,C08864,2025-03-12 09:35:02.693040669,wrong_item,1698.77
R001335,O012870,C05996,2025-03-27 00:00:00.000000000,wrong_item,3637.74
R001336,O012872,C07445,2025-03-15 06:08:56.934122845,wrong_item,1374.98
R001337,O012879,C07284,2025-03-10 12:54:19.935512200,changed_mind,542.62
R001338,O012889,C08457,2025-03-11 01:44:05.725807796,wrong_item,2756.87
R001339,O012893,C01299,2025-03-13 14:17:03.511348177,not_as_described,1950.04
R001340,O012914,C09464,2025-03-14 16:06:44.677314878,size_fit,1303.02
R001341,O012916,C04069,2025-03-13 11:20:23.650880632,size_fit,1680.58
R001342,O012924,C00221,2025-03-15 00:00:38.553752109,changed_mind,14143.47
R001343,O012956,C01081,2025-03-11 21:50:21.033892662,size_fit,682.06
R001344,O012957,C03064,2025-03-12 14:51:53.436452198,not_as_described,393.92
R001345,O012962,C01311,2025-03-13 15:44:46.342510962,wrong_item,4941.35
R001346,O012965,C09376,2025-03-14 18:59:57.338886591,damaged,2366.49
R001347,O012976,C01781,2025-03-20 11:48:07.707857259,damaged,17826.95
R001348,O012992,C08437,2025-03-11 22:33:47.555812026,not_as_described,1004.09
R001349,O012993,C02275,2025-03-15 17:33:40.892161158,not_as_described,924.93
R001350,O013000,C09349,2025-03-14 16:17:20.202507985,wrong_item,10910.84
R001351,O013017,C02233,2025-03-17 08:44:06.448455459,changed_mind,1530.67
R001352,O013047,C00699,2025-03-15 10:04:40.514914664,wrong_item,1714.57
R001353,O013055,C08578,2025-03-19 05:30:07.905009952,size_fit,1355.0
R001354,O013067,C04029,2025-03-19 04:40:32.102975370,changed_mind,2664.9
R001355,O013091,C05412,2025-03-13 17:07:09.199531707,not_as_described,650.29
R001356,O013094,C00079,2025-03-14 05:20:36.590687088,damaged,1865.78
R001357,O013095,C02962,2025-03-11 20:26:54.860788932,changed_mind,1101.95
R001358,O013097,C00462,2025-03-16 12:17:51.381630520,not_as_described,481.2
R001359,O013111,C04879,2025-03-18 03:29:20.569967692,size_fit,1626.07
R001360,O013116,C01335,2025-03-19 23:38:30.519315974,wrong_item,2407.99
R001361,O013124,C05378,2025-03-20 06:47:10.674748680,wrong_item,2467.37
R001362,O013126,C04784,2025-03-13 13:21:14.766851995,not_as_described,4417.43
R001363,O013134,C08708,2025-03-14 04:07:13.289673550,changed_mind,1884.1
R001364,O013142,C02824,2025-03-12 06:22:27.858114494,damaged,4294.52
R001365,O013144,C08190,2025-03-16 00:36:51.066656647,damaged,2958.44
R001366,O013148,C06430,2025-03-14 23:46:43.487469184,not_as_described,815.08
R001367,O013149,C02933,2025-03-14 14:33:03.110094180,size_fit,1092.71
R001368,O013164,C07877,2025-03-16 15:48:30.026641201,wrong_item,404.62
R001369,O013165,C01710,2025-03-13 06:18:13.421879294,not_as_described,1947.28
R001370,O013176,C06630,2025-03-15 15:11:14.590533742,wrong_item,1956.8
R001371,O013185,C02513,2025-03-21 07:21:28.685111194,damaged,833.8
R001372,O013190,C00915,2025-03-19 21:44:33.584153017,size_fit,8312.55
R001373,O013196,C05530,2025-03-15 03:18:13.218627301,size_fit,1278.32
R001374,O013200,C00173,2025-03-13 22:30:54.376282292,wrong_item,1341.61
R001375,O013204,C09542,2025-03-17 09:49:47.600042134,not_as_described,717.24
R001376,O013205,C09070,2025-03-12 13:42:07.905323822,changed_mind,11514.36
R001377,O013220,C02516,2025-03-13 13:52:05.879445240,damaged,4035.83
R001378,O013222,C04185,2025-03-17 14:48:07.988424890,size_fit,7491.93
R001379,O013225,C00773,2025-03-19 03:30:19.519222147,not_as_described,2223.74
R001380,O013235,C05846,2025-03-13 08:35:30.441130274,size_fit,3938.95
R001381,O013243,C06019,2025-03-14 06:47:43.563376741,not_as_described,7046.63
R001382,O013245,C09770,2025-03-25 16:15:36.167841147,wrong_item,929.55
R001383,O013251,C09365,2025-03-16 12:43:00.753414283,size_fit,4783.98
R001384,O013259,C04562,2025-03-16 15:21:46.787220576,wrong_item,1884.4
R001385,O013264,C09299,2025-03-14 13:12:40.197491686,size_fit,5872.12
R001386,O013269,C06021,2025-03-21 19:30:13.226626861,not_as_described,418.28
R001387,O013274,C03116,2025-03-13 21:31:00.052168461,damaged,1059.69
R001388,O013282,C03112,2025-03-16 04:27:33.305141728,size_fit,31476.16
R001389,O013285,C01463,2025-03-16 07:14:31.866223149,changed_mind,3821.15
R001390,O013293,C09721,2025-03-16 07:07:56.828936110,wrong_item,11872.71
R001391,O013305,C02457,2025-03-13 13:19:14.491059564,changed_mind,1927.04
R001392,O013318,C03244,2025-03-15 00:22:39.381744241,size_fit,972.84
R001393,O013332,C07147,2025-03-17 03:44:34.293713377,not_as_described,628.29
R001394,O013380,C07245,2025-03-15 14:34:27.097202704,not_as_described,4742.34
R001395,O013388,C06542,2025-03-15 09:45:12.088290132,damaged,965.39
R001396,O013392,C09547,2025-03-13 12:38:00.557198491,changed_mind,9605.32
R001397,O013409,C06665,2025-03-17 05:24:31.002406070,size_fit,1649.31
R001398,O013419,C02649,2025-03-17 13:21:27.478200542,damaged,1080.79
R001399,O013426,C04242,2025-03-15 10:57:31.243396791,wrong_item,889.5
R001400,O013436,C07214,2025-03-22 05:34:01.111364680,damaged,188.51
R001401,O013440,C02251,2025-03-15 01:21:20.579771671,changed_mind,30827.06
R001402,O013447,C02132,2025-03-15 21:44:32.204211450,not_as_described,1273.31
R001403,O013448,C02953,2025-03-17 01:49:18.467738086,size_fit,2399.33
R001404,O013451,C09755,2025-03-25 01:50:13.041586921,wrong_item,2929.42
R001405,O013456,C09706,2025-03-15 19:16:54.713579883,not_as_described,4059.43
R001406,O013462,C04068,2025-03-18 12:42:28.066609346,size_fit,3157.11
R001407,O013474,C08259,2025-03-17 05:21:31.792220686,size_fit,1985.45
R001408,O013506,C05777,2025-03-15 05:15:56.095127269,changed_mind,3428.49
R001409,O013507,C05045,2025-03-17 18:23:33.292967326,changed_mind,1441.17
R001410,O013513,C00271,2025-03-17 03:39:58.404047644,damaged,16497.9
R001411,O013515,C07077,2025-03-14 10:30:22.441452973,damaged,2422.23
R001412,O013531,C02104,2025-03-19 05:10:51.705658927,size_fit,5768.14
R001413,O013538,C04743,2025-03-17 20:06:50.630581274,not_as_described,5086.15
R001414,O013540,C03411,2025-03-15 00:54:41.778987951,changed_mind,1298.81
R001415,O013545,C05197,2025-03-15 02:27:32.519231686,not_as_described,1336.94
R001416,O013547,C00585,2025-03-16 09:38:51.501042682,size_fit,641.8
R001417,O013565,C07198,2025-03-13 23:14:38.433506319,damaged,4745.69
R001418,O013575,C04876,2025-03-18 11:19:40.714470094,size_fit,2479.52
R001419,O013597,C03281,2025-03-19 02:23:50.186382360,not_as_described,1748.88
R001420,O013605,C03864,2025-03-17 02:22:51.179877796,size_fit,819.8
R001421,O013625,C00609,2025-03-23 12:00:55.703514898,wrong_item,1549.62
R001422,O013634,C03556,2025-03-21 06:06:36.012434054,size_fit,40636.94
R001423,O013644,C01757,2025-03-17 22:52:58.147750009,size_fit,4711.06
R001424,O013676,C09041,2025-03-19 12:12:02.571869952,size_fit,2497.01
R001425,O013680,C04067,2025-03-18 10:59:07.330157592,not_as_described,10924.17
R001426,O013687,C08082,2025-03-21 10:36:12.165286129,size_fit,236.06
R001427,O013691,C09916,2025-03-20 05:04:07.192947932,not_as_described,2167.22
R001428,O013707,C07904,2025-03-24 17:55:44.804991885,size_fit,334.46
R001429,O013727,C07570,2025-03-19 18:16:25.543483024,wrong_item,1053.42
R001430,O013732,C08726,2025-03-15 15:18:11.287364252,not_as_described,26487.58
R001431,O013753,C05845,2025-03-28 07:46:14.170990731,not_as_described,13454.18
R001432,O013754,C00163,2025-03-16 07:23:17.794145493,changed_mind,7343.48
R001433,O013766,C08841,2025-03-15 11:32:09.271165351,not_as_described,4317.56
R001434,O013776,C06451,2025-03-28 11:56:27.853324666,size_fit,2028.41
R001435,O013781,C02164,2025-03-18 16:33:26.292797931,wrong_item,13115.35
R001436,O013784,C02092,2025-03-17 03:59:20.904406454,size_fit,13112.29
R001437,O013788,C08528,2025-03-21 18:53:49.207232583,not_as_described,1715.82
R001438,O013790,C02801,2025-03-21 18:07:44.690520007,changed_mind,1089.72
R001439,O013807,C08427,2025-03-20 05:34:55.503639631,size_fit,1650.38
R001440,O013813,C04874,2025-03-22 05:36:59.005525068,size_fit,7192.59
R001441,O013836,C09647,2025-03-19 21:31:34.424346435,not_as_described,7334.51
R001442,O013850,C01755,2025-03-15 20:59:20.538530739,changed_mind,1392.64
R001443,O013853,C09373,2025-03-20 05:01:16.736397333,not_as_described,2638.72
R001444,O013854,C08411,2025-03-16 10:02:03.017026273,size_fit,2984.1
R001445,O013866,C00806,2025-03-17 17:04:34.065743559,size_fit,954.16
R001446,O013869,C07178,2025-03-22 22:35:58.458230548,wrong_item,1191.78
R001447,O013870,C06853,2025-03-20 22:43:50.178074520,not_as_described,2739.76
R001448,O013883,C07515,2025-03-21 15:28:54.780926682,not_as_described,1425.36
R001449,O013891,C04640,2025-03-19 00:38:38.872086957,size_fit,2155.64
R001450,O013896,C05170,2025-03-18 08:35:51.344751821,damaged,1011.03
R001451,O013899,C08973,2025-03-16 11:05:48.060429914,not_as_described,4177.22
R001452,O013904,C09135,2025-03-15 20:23:40.192043175,damaged,1787.86
R001453,O013913,C09464,2025-03-18 14:13:10.440846325,damaged,2940.86
R001454,O013922,C09648,2025-03-17 11:20:56.752981378,not_as_described,9949.09
R001455,O013929,C01315,2025-03-20 15:43:57.471419251,changed_mind,8484.54
R001456,O013930,C03703,2025-03-17 17:19:28.300392534,changed_mind,2435.05
R001457,O013936,C05890,2025-03-22 09:42:54.323691282,wrong_item,1576.91
R001458,O013943,C03670,2025-03-16 13:07:06.084988075,not_as_described,3196.6
R001459,O013952,C02323,2025-03-20 17:58:22.905811736,size_fit,4444.6
R001460,O013969,C00358,2025-03-17 22:46:38.324600277,wrong_item,6549.49
R001461,O013981,C08989,2025-03-19 09:24:31.548471080,damaged,1989.91
R001462,O013993,C08244,2025-03-28 19:09:50.100293952,not_as_described,1913.44
R001463,O013996,C05499,2025-03-31 01:49:56.135890743,size_fit,1985.09
R001464,O014008,C07956,2025-03-21 14:49:56.064972748,damaged,734.28
R001465,O014068,C07885,2025-03-21 23:17:16.552450341,damaged,857.28
R001466,O014097,C09183,2025-03-16 04:14:16.907628534,size_fit,746.45
R001467,O014100,C03871,2025-03-22 00:38:22.141612428,size_fit,13631.8
R001468,O014104,C02195,2025-03-21 07:27:29.527026739,not_as_described,438.17
R001469,O014111,C09412,2025-03-21 10:49:21.168667164,wrong_item,1649.41
R001470,O014113,C02505,2025-03-16 16:54:47.858323492,wrong_item,2641.54
R001471,O014115,C07311,2025-03-26 11:37:44.317892964,wrong_item,308.65
R001472,O014126,C09540,2025-03-18 19:26:47.585441252,wrong_item,157.74
R001473,O014128,C08128,2025-03-20 15:40:26.917281163,wrong_item,991.12
R001474,O014137,C03659,2025-03-20 16:54:06.812098027,size_fit,1977.72
R001475,O014152,C00517,2025-03-21 15:43:57.817101363,size_fit,3286.35
R001476,O014153,C00090,2025-03-23 15:39:51.384893864,not_as_described,987.32
R001477,O014167,C04701,2025-03-20 19:50:50.024109858,not_as_described,10565.72
R001478,O014198,C04733,2025-03-23 21:39:14.432283468,not_as_described,3630.09
R001479,O014199,C00966,2025-03-20 10:32:23.909935945,wrong_item,14451.39
R001480,O014203,C08996,2025-03-19 19:41:05.670287631,changed_mind,898.07
R001481,O014212,C08642,2025-03-20 07:01:07.018199907,damaged,21964.1
R001482,O014219,C08665,2025-03-18 18:23:42.285034960,size_fit,6227.85
R001483,O014226,C08674,2025-03-19 23:48:19.555877390,changed_mind,1245.78
R001484,O014228,C06842,2025-03-21 03:17:38.561455521,size_fit,8208.21
R001485,O014238,C06934,2025-03-24 04:35:54.737683573,size_fit,1104.44
R001486,O014244,C00719,2025-03-19 15:06:39.479475459,size_fit,1729.84
R001487,O014247,C04836,2025-03-22 00:59:10.480858497,wrong_item,666.88
R001488,O014259,C08209,2025-03-22 02:17:07.908476046,changed_mind,18225.99
R001489,O014265,C05540,2025-03-19 19:12:45.339481180,damaged,697.0
R001490,O014273,C09277,2025-03-30 10:36:20.727720547,wrong_item,2185.54
R001491,O014277,C09912,2025-03-20 02:15:45.810481201,changed_mind,558.3
R001492,O014279,C01022,2025-03-18 23:29:01.265150612,size_fit,13594.6
R001493,O014286,C01970,2025-03-20 21:04:23.170196557,not_as_described,1241.92
R001494,O014297,C00994,2025-03-28 21:40:41.610472438,wrong_item,3507.0
R001495,O014303,C09065,2025-03-25 16:05:37.890704540,not_as_described,2679.17
R001496,O014308,C07024,2025-03-20 23:07:07.617560260,size_fit,8413.65
R001497,O014312,C01741,2025-03-20 04:30:30.264661278,not_as_described,5265.96
R001498,O014319,C03937,2025-03-22 21:15:02.972424042,damaged,26357.95
R001499,O014356,C08392,2025-03-24 14:27:48.125519211,wrong_item,1016.83
R001500,O014363,C02895,2025-03-20 03:41:13.537067168,size_fit,2548.73
R001501,O014382,C09370,2025-03-28 03:57:35.676951796,not_as_described,815.39
R001502,O014392,C06541,2025-03-24 06:47:44.545828473,not_as_described,1930.3
R001503,O014397,C06018,2025-03-21 22:23:45.374005374,not_as_described,1345.12
R001504,O014427,C01654,2025-03-20 04:04:30.590877633,size_fit,815.54
R001505,O014434,C01113,2025-03-25 18:49:59.726401759,size_fit,9465.63
R001506,O014459,C04437,2025-03-26 06:46:04.037536063,size_fit,2569.42
R001507,O014460,C00677,2025-03-21 06:16:00.882382393,changed_mind,656.61
R001508,O014466,C02774,2025-03-22 09:38:26.218217623,damaged,9648.28
R001509,O014490,C05389,2025-03-30 21:33:12.602108721,size_fit,1154.5
R001510,O014501,C03413,2025-03-20 02:02:50.422004156,size_fit,5493.49
R001511,O014502,C00388,2025-03-24 04:33:15.616824026,damaged,9019.15
R001512,O014532,C09157,2025-04-01 11:29:05.887281242,not_as_described,1725.93
R001513,O014540,C06357,2025-03-24 15:23:26.620097582,not_as_described,1157.68
R001514,O014542,C08299,2025-03-24 19:19:11.425074931,changed_mind,3197.69
R001515,O014543,C02107,2025-03-23 14:26:12.841555272,wrong_item,10339.62
R001516,O014545,C04661,2025-03-23 11:35:54.160833389,not_as_described,973.34
R001517,O014563,C04646,2025-03-21 16:32:33.142649913,not_as_described,1737.59
R001518,O014578,C05781,2025-03-19 14:52:18.866772512,not_as_described,408.38
R001519,O014579,C09570,2025-03-29 21:57:00.870713326,wrong_item,523.12
R001520,O014600,C00511,2025-04-03 01:50:30.667040106,damaged,1920.85
R001521,O014602,C07291,2025-03-22 22:40:53.696513751,size_fit,2319.55
R001522,O014616,C03158,2025-03-20 08:08:15.409479620,damaged,2937.9
R001523,O014629,C09026,2025-03-22 17:38:15.031558935,wrong_item,2381.76
R001524,O014630,C05954,2025-03-23 10:03:55.107871938,changed_mind,4757.84
R001525,O014634,C05962,2025-03-23 09:29:13.373012241,not_as_described,850.1
R001526,O014636,C03844,2025-03-22 17:13:01.028672288,size_fit,1719.7
R001527,O014642,C01581,2025-03-30 02:23:39.439696981,size_fit,1251.61
R001528,O014652,C04774,2025-03-21 00:49:59.539878372,not_as_described,889.41
R001529,O014662,C07219,2025-03-22 11:06:15.718772289,size_fit,7755.76
R001530,O014674,C09464,2025-03-23 08:17:47.069862583,wrong_item,1658.69
R001531,O014676,C07283,2025-03-27 19:45:38.261651576,wrong_item,1921.42
R001532,O014681,C07563,2025-03-26 07:39:08.193951806,not_as_described,4324.18
R001533,O014745,C05160,2025-03-23 21:21:04.899501514,damaged,1593.17
R001534,O014749,C07335,2025-03-22 20:16:54.764967903,damaged,715.18
R001535,O014754,C09538,2025-03-22 03:51:16.118358210,changed_mind,317.59
R001536,O014759,C08520,2025-03-25 03:12:49.699482026,wrong_item,1260.31
R001537,O014779,C03950,2025-03-24 23:34:33.584369952,size_fit,435.0
R001538,O014782,C04067,2025-03-31 15:35:21.281294428,size_fit,1173.31
R001539,O014798,C01280,2025-03-24 23:03:35.076145280,size_fit,16443.85
R001540,O014813,C01280,2025-03-23 07:47:40.794415386,not_as_described,1534.15
R001541,O014833,C03631,2025-03-25 04:16:17.956533874,changed_mind,3930.55
R001542,O014843,C05900,2025-03-24 07:11:08.115791326,changed_mind,1447.14
